id	userid	hits	z	trials	created_at	updated_at
626	9eb0d040ef	1	-0.79	10	2023-06-04 15:56:19	2023-06-04 15:56:19
627	9eb0d040ef	1	-0.79	10	2023-06-04 15:56:37	2023-06-04 15:56:37
628	9eb0d040ef	2	0.00	10	2023-06-04 15:56:50	2023-06-04 15:56:50
629	9eb0d040ef	4	1.58	10	2023-06-04 15:57:03	2023-06-04 15:57:03
630	9eb0d040ef	2	0.00	10	2023-06-04 15:57:19	2023-06-04 15:57:19
631	9eb0d040ef	2	0.00	10	2023-06-04 15:57:36	2023-06-04 15:57:36
632	9eb0d040ef	2	0.00	10	2023-06-04 15:57:53	2023-06-04 15:57:53
633	9eb0d040ef	0	-1.58	10	2023-06-04 15:58:07	2023-06-04 15:58:07
634	9eb0d040ef	3	0.79	10	2023-06-04 15:58:24	2023-06-04 15:58:24
635	9eb0d040ef	2	0.00	10	2023-06-04 15:58:40	2023-06-04 15:58:40
636	9eb0d040ef	0	-1.58	10	2023-06-04 15:58:54	2023-06-04 15:58:54
637	9eb0d040ef	2	0.00	10	2023-06-04 15:59:30	2023-06-04 15:59:30
638	9eb0d040ef	0	-1.58	10	2023-06-04 15:59:46	2023-06-04 15:59:46
639	ff55040f59	1	-0.79	10	2023-06-05 00:28:15	2023-06-05 00:28:15
640	ff55040f59	0	-1.58	10	2023-06-05 00:40:08	2023-06-05 00:40:08
641	ff55040f59	1	-0.79	10	2023-06-05 00:40:44	2023-06-05 00:40:44
642	07d6265486	1	-0.79	10	2023-06-05 02:25:24	2023-06-05 02:25:24
643	9eb0d040ef	1	-0.90	11	2023-06-05 03:36:18	2023-06-05 03:36:18
644	9eb0d040ef	0	-1.58	10	2023-06-05 03:36:30	2023-06-05 03:36:30
645	9eb0d040ef	2	0.00	10	2023-06-05 03:36:42	2023-06-05 03:36:42
646	9eb0d040ef	2	0.00	10	2023-06-05 03:36:54	2023-06-05 03:36:54
647	9eb0d040ef	1	-0.79	10	2023-06-05 03:37:05	2023-06-05 03:37:05
648	9eb0d040ef	3	0.79	10	2023-06-05 03:37:16	2023-06-05 03:37:16
649	9eb0d040ef	2	0.00	10	2023-06-05 03:37:27	2023-06-05 03:37:27
650	9eb0d040ef	1	-0.79	10	2023-06-05 03:37:38	2023-06-05 03:37:38
651	9eb0d040ef	1	-0.79	10	2023-06-05 03:37:48	2023-06-05 03:37:48
652	9eb0d040ef	1	-0.79	10	2023-06-05 03:38:03	2023-06-05 03:38:03
653	e62733e006	3	0.79	10	2023-06-05 04:03:27	2023-06-05 04:03:27
654	e62733e006	3	0.79	10	2023-06-05 04:12:05	2023-06-05 04:12:05
655	fff8c30e58	3	0.79	10	2023-06-05 13:59:31	2023-06-05 13:59:31
656	07d6265486	1	-0.79	10	2023-06-05 15:34:36	2023-06-05 15:34:36
657	07d6265486	1	-0.79	10	2023-06-05 15:56:39	2023-06-05 15:56:39
658	07d6265486	4	1.58	10	2023-06-05 16:00:55	2023-06-05 16:00:55
659	07d6265486	3	0.79	10	2023-06-05 16:56:08	2023-06-05 16:56:08
660	fff8c30e58	1	-0.79	10	2023-06-06 14:09:27	2023-06-06 14:09:27
661	fff8c30e58	0	-1.58	10	2023-06-06 14:09:41	2023-06-06 14:09:41
662	fff8c30e58	1	-0.79	10	2023-06-06 14:09:58	2023-06-06 14:09:58
663	fff8c30e58	1	-0.79	10	2023-06-06 14:10:10	2023-06-06 14:10:10
664	fff8c30e58	2	0.00	10	2023-06-06 14:13:03	2023-06-06 14:13:03
665	fff8c30e58	3	0.79	10	2023-06-06 14:13:16	2023-06-06 14:13:16
666	fff8c30e58	3	0.79	10	2023-06-06 14:41:30	2023-06-06 14:41:30
667	07d6265486	3	0.79	10	2023-06-07 02:08:12	2023-06-07 02:08:12
668	9eb0d040ef	1	-0.79	10	2023-06-07 02:38:14	2023-06-07 02:38:14
669	9eb0d040ef	1	-0.79	10	2023-06-07 02:38:29	2023-06-07 02:38:29
670	9eb0d040ef	2	0.00	10	2023-06-07 02:38:44	2023-06-07 02:38:44
671	9eb0d040ef	2	0.00	10	2023-06-07 02:38:56	2023-06-07 02:38:56
672	9eb0d040ef	1	-0.79	10	2023-06-07 02:39:22	2023-06-07 02:39:22
673	9eb0d040ef	3	0.79	10	2023-06-07 02:39:36	2023-06-07 02:39:36
674	9eb0d040ef	4	1.58	10	2023-06-07 02:39:51	2023-06-07 02:39:51
675	9eb0d040ef	2	0.00	10	2023-06-07 02:40:16	2023-06-07 02:40:16
676	9eb0d040ef	1	-0.79	10	2023-06-07 02:40:29	2023-06-07 02:40:29
677	9eb0d040ef	3	0.79	10	2023-06-07 02:40:51	2023-06-07 02:40:51
678	9eb0d040ef	3	0.79	10	2023-06-07 02:41:12	2023-06-07 02:41:12
679	9eb0d040ef	3	0.79	10	2023-06-07 02:41:43	2023-06-07 02:41:43
680	9eb0d040ef	2	0.00	10	2023-06-07 02:42:08	2023-06-07 02:42:08
681	9eb0d040ef	3	0.79	10	2023-06-07 02:42:26	2023-06-07 02:42:26
682	9eb0d040ef	2	0.00	10	2023-06-07 02:42:54	2023-06-07 02:42:54
683	9eb0d040ef	4	1.58	10	2023-06-07 02:43:19	2023-06-07 02:43:19
684	9eb0d040ef	4	1.58	10	2023-06-07 02:43:59	2023-06-07 02:43:59
685	9eb0d040ef	3	0.79	10	2023-06-07 02:44:28	2023-06-07 02:44:28
686	9eb0d040ef	3	0.79	10	2023-06-07 02:45:17	2023-06-07 02:45:17
687	9eb0d040ef	3	0.79	10	2023-06-07 02:45:48	2023-06-07 02:45:48
688	9eb0d040ef	2	0.00	10	2023-06-07 02:46:29	2023-06-07 02:46:29
689	6865be8b3a	4	1.58	10	2023-06-08 08:30:06	2023-06-08 08:30:06
690	6865be8b3a	3	0.79	10	2023-06-08 10:14:10	2023-06-08 10:14:10
691	6865be8b3a	1	-0.79	10	2023-06-08 11:24:48	2023-06-08 11:24:48
692	fff8c30e58	1	-0.79	10	2023-06-08 14:14:41	2023-06-08 14:14:41
693	fff8c30e58	2	0.00	10	2023-06-08 14:14:52	2023-06-08 14:14:52
694	fff8c30e58	2	0.00	10	2023-06-08 14:15:03	2023-06-08 14:15:03
695	fff8c30e58	2	0.00	10	2023-06-08 14:15:14	2023-06-08 14:15:14
696	fff8c30e58	3	0.79	10	2023-06-08 14:15:33	2023-06-08 14:15:33
697	b18c90c4f5	1	-0.79	10	2023-06-08 18:05:09	2023-06-08 18:05:09
698	b18c90c4f5	1	-0.79	10	2023-06-08 18:05:58	2023-06-08 18:05:58
699	70060b0cc2	2	0.00	10	2023-06-09 02:06:19	2023-06-09 02:06:19
700	0eba3300a3	1	-0.79	10	2023-06-09 02:22:19	2023-06-09 02:22:19
701	8d382113e6	1	-0.79	10	2023-06-09 02:47:31	2023-06-09 02:47:31
702	a5311eec87	2	0.00	10	2023-06-09 07:45:14	2023-06-09 07:45:14
703	c7391ec6fe	1	-0.79	10	2023-06-09 07:46:33	2023-06-09 07:46:33
704	a5311eec87	1	-0.79	10	2023-06-09 07:46:45	2023-06-09 07:46:45
705	c7391ec6fe	4	1.58	10	2023-06-09 07:47:32	2023-06-09 07:47:32
706	c7391ec6fe	1	-0.79	10	2023-06-09 07:48:35	2023-06-09 07:48:35
707	a5311eec87	2	0.00	10	2023-06-09 07:48:54	2023-06-09 07:48:54
708	c7391ec6fe	4	1.58	10	2023-06-09 07:49:16	2023-06-09 07:49:16
709	c7391ec6fe	0	-1.58	10	2023-06-09 07:49:53	2023-06-09 07:49:53
710	c7391ec6fe	2	0.00	10	2023-06-09 07:50:29	2023-06-09 07:50:29
711	c7391ec6fe	3	0.79	10	2023-06-09 07:51:02	2023-06-09 07:51:02
712	c7391ec6fe	3	0.79	10	2023-06-09 07:51:53	2023-06-09 07:51:53
713	8f75ebcd08	2	0.00	10	2023-06-09 11:10:16	2023-06-09 11:10:16
714	8f75ebcd08	3	0.79	10	2023-06-09 11:10:39	2023-06-09 11:10:39
715	52b84ac23f	2	0.00	10	2023-06-09 11:18:19	2023-06-09 11:18:19
716	52b84ac23f	1	-0.79	10	2023-06-09 11:19:03	2023-06-09 11:19:03
717	52b84ac23f	1	-0.79	10	2023-06-09 11:46:34	2023-06-09 11:46:34
718	52b84ac23f	2	0.00	10	2023-06-09 11:46:55	2023-06-09 11:46:55
719	52b84ac23f	1	-0.79	10	2023-06-09 11:48:35	2023-06-09 11:48:35
720	945e8bb049	2	0.00	10	2023-06-09 12:16:50	2023-06-09 12:16:50
721	c7391ec6fe	4	1.58	10	2023-06-09 13:22:50	2023-06-09 13:22:50
722	c7391ec6fe	2	0.00	10	2023-06-09 13:27:12	2023-06-09 13:27:12
723	c7391ec6fe	4	1.58	10	2023-06-09 13:27:43	2023-06-09 13:27:43
724	c7391ec6fe	5	2.37	10	2023-06-09 13:28:08	2023-06-09 13:28:08
725	c7391ec6fe	1	-0.79	10	2023-06-09 13:28:38	2023-06-09 13:28:38
726	c7391ec6fe	1	-0.79	10	2023-06-09 13:29:04	2023-06-09 13:29:04
727	c7391ec6fe	0	-1.58	10	2023-06-09 13:29:38	2023-06-09 13:29:38
728	c7391ec6fe	4	1.58	10	2023-06-09 13:30:04	2023-06-09 13:30:04
729	c7391ec6fe	3	0.79	10	2023-06-09 13:30:41	2023-06-09 13:30:41
730	fff8c30e58	1	-0.79	10	2023-06-09 14:13:27	2023-06-09 14:13:27
731	fff8c30e58	1	-0.79	10	2023-06-09 14:13:46	2023-06-09 14:13:46
732	fff8c30e58	2	0.00	10	2023-06-09 14:14:03	2023-06-09 14:14:03
733	fff8c30e58	0	-1.58	10	2023-06-09 14:14:21	2023-06-09 14:14:21
734	fff8c30e58	3	0.79	10	2023-06-09 14:14:34	2023-06-09 14:14:34
735	fff8c30e58	4	1.58	10	2023-06-09 14:14:47	2023-06-09 14:14:47
736	20c6cf9b66	3	0.79	10	2023-06-09 17:40:42	2023-06-09 17:40:42
737	20c6cf9b66	3	0.79	10	2023-06-09 17:41:11	2023-06-09 17:41:11
738	59b5d6e957	2	0.00	10	2023-06-09 17:42:35	2023-06-09 17:42:35
739	2d87584287	3	0.79	10	2023-06-09 19:19:13	2023-06-09 19:19:13
740	2d87584287	1	-0.79	10	2023-06-09 19:19:33	2023-06-09 19:19:33
741	82d9256209	3	0.79	10	2023-06-09 21:48:48	2023-06-09 21:48:48
742	82d9256209	1	-0.79	10	2023-06-09 22:04:00	2023-06-09 22:04:00
743	82d9256209	4	1.58	10	2023-06-09 22:04:47	2023-06-09 22:04:47
744	9eb0d040ef	1	-0.79	10	2023-06-10 00:44:21	2023-06-10 00:44:21
745	9eb0d040ef	3	0.79	10	2023-06-10 00:44:35	2023-06-10 00:44:35
746	9eb0d040ef	3	0.79	10	2023-06-10 00:44:55	2023-06-10 00:44:55
747	9eb0d040ef	1	-0.79	10	2023-06-10 00:45:16	2023-06-10 00:45:16
748	9eb0d040ef	0	-1.58	10	2023-06-10 00:45:28	2023-06-10 00:45:28
749	9eb0d040ef	4	1.58	10	2023-06-10 00:45:41	2023-06-10 00:45:41
750	9eb0d040ef	1	-0.79	10	2023-06-10 00:46:04	2023-06-10 00:46:04
751	9eb0d040ef	2	0.00	10	2023-06-10 00:46:16	2023-06-10 00:46:16
752	9eb0d040ef	3	0.79	10	2023-06-10 00:46:29	2023-06-10 00:46:29
753	9eb0d040ef	1	-0.79	10	2023-06-10 00:46:41	2023-06-10 00:46:41
754	9eb0d040ef	1	-0.79	10	2023-06-10 00:46:53	2023-06-10 00:46:53
755	9eb0d040ef	3	0.79	10	2023-06-10 00:47:05	2023-06-10 00:47:05
756	9eb0d040ef	3	0.79	10	2023-06-10 00:47:18	2023-06-10 00:47:18
757	9eb0d040ef	2	0.00	10	2023-06-10 00:47:39	2023-06-10 00:47:39
758	9eb0d040ef	1	-0.79	10	2023-06-10 00:47:51	2023-06-10 00:47:51
759	9eb0d040ef	1	-0.79	10	2023-06-10 00:48:04	2023-06-10 00:48:04
760	9eb0d040ef	3	0.79	10	2023-06-10 00:48:15	2023-06-10 00:48:15
761	9eb0d040ef	5	2.37	10	2023-06-10 00:48:27	2023-06-10 00:48:27
762	9eb0d040ef	3	0.79	10	2023-06-10 00:48:52	2023-06-10 00:48:52
763	9eb0d040ef	1	-0.79	10	2023-06-10 00:49:11	2023-06-10 00:49:11
764	9eb0d040ef	4	1.58	10	2023-06-10 00:49:23	2023-06-10 00:49:23
765	9eb0d040ef	3	0.79	10	2023-06-10 00:49:44	2023-06-10 00:49:44
766	9eb0d040ef	3	0.79	10	2023-06-10 00:50:12	2023-06-10 00:50:12
767	9eb0d040ef	2	0.00	10	2023-06-10 00:50:35	2023-06-10 00:50:35
768	9eb0d040ef	3	0.79	10	2023-06-10 00:50:47	2023-06-10 00:50:47
769	9eb0d040ef	2	0.00	10	2023-06-10 00:51:09	2023-06-10 00:51:09
770	9eb0d040ef	4	1.58	10	2023-06-10 00:51:22	2023-06-10 00:51:22
771	9eb0d040ef	2	0.00	10	2023-06-10 00:51:56	2023-06-10 00:51:56
772	9eb0d040ef	3	0.79	10	2023-06-10 00:52:19	2023-06-10 00:52:19
773	9eb0d040ef	3	0.79	10	2023-06-10 00:52:47	2023-06-10 00:52:47
774	9eb0d040ef	2	0.00	10	2023-06-10 00:53:13	2023-06-10 00:53:13
775	9eb0d040ef	1	-0.79	10	2023-06-10 00:53:26	2023-06-10 00:53:26
776	9eb0d040ef	2	0.00	10	2023-06-10 00:53:39	2023-06-10 00:53:39
777	9eb0d040ef	0	-1.58	10	2023-06-10 00:53:52	2023-06-10 00:53:52
778	59b5d6e957	3	0.79	10	2023-06-10 06:12:37	2023-06-10 06:12:37
779	59b5d6e957	3	0.79	10	2023-06-10 06:13:09	2023-06-10 06:13:09
780	59b5d6e957	2	0.00	10	2023-06-10 11:42:32	2023-06-10 11:42:32
781	59b5d6e957	1	-0.79	10	2023-06-10 11:43:14	2023-06-10 11:43:14
782	59b5d6e957	1	-0.79	10	2023-06-10 11:43:49	2023-06-10 11:43:49
783	59b5d6e957	0	-1.58	10	2023-06-10 11:44:11	2023-06-10 11:44:11
784	59b5d6e957	2	0.00	10	2023-06-10 11:44:45	2023-06-10 11:44:45
785	59b5d6e957	2	0.00	10	2023-06-10 11:45:23	2023-06-10 11:45:23
786	59b5d6e957	1	-0.79	10	2023-06-10 11:45:50	2023-06-10 11:45:50
787	59b5d6e957	1	-0.79	10	2023-06-10 11:46:10	2023-06-10 11:46:10
788	59b5d6e957	2	0.00	10	2023-06-10 12:17:36	2023-06-10 12:17:36
789	59b5d6e957	0	-1.58	10	2023-06-10 12:18:06	2023-06-10 12:18:06
790	fff8c30e58	2	0.00	10	2023-06-10 14:31:36	2023-06-10 14:31:36
791	fff8c30e58	3	0.79	10	2023-06-10 14:31:46	2023-06-10 14:31:46
792	59b5d6e957	0	-1.58	10	2023-06-10 15:13:41	2023-06-10 15:13:41
793	59b5d6e957	0	-1.58	10	2023-06-10 15:13:59	2023-06-10 15:13:59
794	59b5d6e957	5	2.37	10	2023-06-10 15:14:39	2023-06-10 15:14:39
795	59b5d6e957	2	0.00	10	2023-06-10 15:15:07	2023-06-10 15:15:07
796	59b5d6e957	3	0.79	10	2023-06-10 15:15:31	2023-06-10 15:15:31
797	59b5d6e957	1	-0.79	10	2023-06-10 15:16:04	2023-06-10 15:16:04
798	59b5d6e957	3	0.79	10	2023-06-10 15:16:31	2023-06-10 15:16:31
799	59b5d6e957	2	0.00	10	2023-06-10 15:17:01	2023-06-10 15:17:01
800	59b5d6e957	3	0.79	10	2023-06-10 15:17:28	2023-06-10 15:17:28
801	59b5d6e957	3	0.79	10	2023-06-10 20:07:01	2023-06-10 20:07:01
802	59b5d6e957	1	-0.79	10	2023-06-10 20:07:31	2023-06-10 20:07:31
803	59b5d6e957	1	-0.79	10	2023-06-10 20:08:03	2023-06-10 20:08:03
804	59b5d6e957	2	0.00	10	2023-06-10 20:08:52	2023-06-10 20:08:52
805	59b5d6e957	2	0.00	10	2023-06-10 20:09:15	2023-06-10 20:09:15
806	59b5d6e957	4	1.58	10	2023-06-10 20:09:45	2023-06-10 20:09:45
807	20c6cf9b66	1	-0.79	10	2023-06-11 04:28:15	2023-06-11 04:28:15
808	59b5d6e957	0	-1.58	10	2023-06-11 04:38:39	2023-06-11 04:38:39
809	59b5d6e957	3	0.79	10	2023-06-11 04:39:03	2023-06-11 04:39:03
810	59b5d6e957	3	0.79	10	2023-06-11 04:39:31	2023-06-11 04:39:31
811	8cc2bc8742	3	0.79	10	2023-06-11 05:38:55	2023-06-11 05:38:55
812	59b5d6e957	1	-0.79	10	2023-06-11 07:22:32	2023-06-11 07:22:32
813	59b5d6e957	3	0.79	10	2023-06-11 07:23:08	2023-06-11 07:23:08
814	59b5d6e957	3	0.79	10	2023-06-11 07:24:00	2023-06-11 07:24:00
815	fff8c30e58	2	0.00	10	2023-06-11 12:50:04	2023-06-11 12:50:04
816	fff8c30e58	1	-0.79	10	2023-06-11 12:50:19	2023-06-11 12:50:19
817	fff8c30e58	2	0.00	10	2023-06-11 12:50:32	2023-06-11 12:50:32
818	fff8c30e58	2	0.00	10	2023-06-11 12:50:45	2023-06-11 12:50:45
819	fff8c30e58	2	0.00	10	2023-06-11 12:50:58	2023-06-11 12:50:58
820	fff8c30e58	0	-1.58	10	2023-06-11 12:51:19	2023-06-11 12:51:19
821	fff8c30e58	2	0.00	10	2023-06-11 12:51:49	2023-06-11 12:51:49
822	fff8c30e58	3	0.79	10	2023-06-11 12:52:01	2023-06-11 12:52:01
823	fff8c30e58	4	1.58	10	2023-06-11 12:52:11	2023-06-11 12:52:11
824	fff8c30e58	1	-0.79	10	2023-06-11 12:52:23	2023-06-11 12:52:23
825	fff8c30e58	2	0.00	10	2023-06-11 12:52:41	2023-06-11 12:52:41
826	fff8c30e58	3	0.79	10	2023-06-11 12:52:53	2023-06-11 12:52:53
827	fff8c30e58	3	0.79	10	2023-06-11 12:53:04	2023-06-11 12:53:04
828	20c6cf9b66	1	-0.79	10	2023-06-11 15:56:12	2023-06-11 15:56:12
829	20c6cf9b66	3	0.79	10	2023-06-11 15:56:54	2023-06-11 15:56:54
830	20c6cf9b66	1	-0.79	10	2023-06-11 15:57:19	2023-06-11 15:57:19
831	20c6cf9b66	3	0.79	10	2023-06-11 15:57:46	2023-06-11 15:57:46
832	20c6cf9b66	1	-0.79	10	2023-06-11 15:58:13	2023-06-11 15:58:13
833	20c6cf9b66	2	0.00	10	2023-06-11 15:58:56	2023-06-11 15:58:56
834	20c6cf9b66	3	0.79	10	2023-06-11 16:15:39	2023-06-11 16:15:39
835	20c6cf9b66	4	1.58	10	2023-06-11 16:16:26	2023-06-11 16:16:26
836	20c6cf9b66	2	0.00	10	2023-06-11 16:17:00	2023-06-11 16:17:00
837	3c238f8339	2	0.00	10	2023-06-12 00:59:00	2023-06-12 00:59:00
838	3c238f8339	3	0.79	10	2023-06-12 00:59:42	2023-06-12 00:59:42
839	59b5d6e957	2	0.00	10	2023-06-12 04:27:54	2023-06-12 04:27:54
840	59b5d6e957	1	-0.79	10	2023-06-12 04:28:22	2023-06-12 04:28:22
841	59b5d6e957	2	0.00	10	2023-06-12 04:28:47	2023-06-12 04:28:47
842	59b5d6e957	2	0.00	10	2023-06-12 04:29:16	2023-06-12 04:29:16
843	59b5d6e957	2	0.00	10	2023-06-12 04:29:51	2023-06-12 04:29:51
844	59b5d6e957	1	-0.79	10	2023-06-12 04:30:22	2023-06-12 04:30:22
845	59b5d6e957	2	0.00	10	2023-06-12 04:30:56	2023-06-12 04:30:56
846	59b5d6e957	1	-0.79	10	2023-06-12 04:31:31	2023-06-12 04:31:31
847	59b5d6e957	2	0.00	10	2023-06-12 04:32:05	2023-06-12 04:32:05
848	59b5d6e957	1	-0.79	10	2023-06-12 04:32:36	2023-06-12 04:32:36
849	59b5d6e957	3	0.79	10	2023-06-12 04:32:52	2023-06-12 04:32:52
850	59b5d6e957	1	-0.79	10	2023-06-12 04:33:17	2023-06-12 04:33:17
851	59b5d6e957	2	0.00	10	2023-06-12 04:34:00	2023-06-12 04:34:00
852	59b5d6e957	1	-0.79	10	2023-06-12 04:34:30	2023-06-12 04:34:30
853	59b5d6e957	1	-0.79	10	2023-06-12 04:34:59	2023-06-12 04:34:59
854	59b5d6e957	1	-0.79	10	2023-06-12 04:35:28	2023-06-12 04:35:28
855	59b5d6e957	1	-0.79	10	2023-06-12 04:35:47	2023-06-12 04:35:47
856	59b5d6e957	3	0.79	10	2023-06-12 04:36:11	2023-06-12 04:36:11
857	59b5d6e957	3	0.79	10	2023-06-12 04:36:41	2023-06-12 04:36:41
858	59b5d6e957	0	-1.58	10	2023-06-12 04:37:20	2023-06-12 04:37:20
859	59b5d6e957	1	-0.79	10	2023-06-12 04:37:46	2023-06-12 04:37:46
860	59b5d6e957	2	0.00	10	2023-06-12 04:47:01	2023-06-12 04:47:01
861	59b5d6e957	0	-1.58	10	2023-06-12 04:47:32	2023-06-12 04:47:32
862	59b5d6e957	1	-0.79	10	2023-06-12 04:48:05	2023-06-12 04:48:05
863	59b5d6e957	4	1.58	10	2023-06-12 07:44:40	2023-06-12 07:44:40
864	bda1283c07	1	-0.90	11	2023-06-12 08:57:21	2023-06-12 08:57:21
865	59b5d6e957	4	1.58	10	2023-06-12 09:48:46	2023-06-12 09:48:46
866	59b5d6e957	3	0.79	10	2023-06-12 09:49:25	2023-06-12 09:49:25
867	59b5d6e957	3	0.79	10	2023-06-12 09:50:09	2023-06-12 09:50:09
868	59b5d6e957	0	-1.58	10	2023-06-12 09:50:52	2023-06-12 09:50:52
869	59b5d6e957	4	1.58	10	2023-06-12 09:51:27	2023-06-12 09:51:27
870	fff8c30e58	2	0.00	10	2023-06-12 13:18:17	2023-06-12 13:18:17
871	fff8c30e58	2	0.00	10	2023-06-12 13:18:30	2023-06-12 13:18:30
872	fff8c30e58	2	0.00	10	2023-06-12 13:18:40	2023-06-12 13:18:40
873	fff8c30e58	3	0.79	10	2023-06-12 13:19:12	2023-06-12 13:19:12
874	20c6cf9b66	5	2.37	10	2023-06-12 19:37:33	2023-06-12 19:37:33
875	20c6cf9b66	0	-1.58	10	2023-06-12 19:38:13	2023-06-12 19:38:13
876	20c6cf9b66	3	0.79	10	2023-06-12 19:38:37	2023-06-12 19:38:37
877	20c6cf9b66	0	-1.58	10	2023-06-12 19:39:12	2023-06-12 19:39:12
878	59b5d6e957	3	0.79	10	2023-06-12 21:07:50	2023-06-12 21:07:50
879	1309e0c93b	3	0.79	10	2023-06-12 21:08:04	2023-06-12 21:08:04
880	1309e0c93b	4	1.58	10	2023-06-12 21:08:44	2023-06-12 21:08:44
881	59b5d6e957	2	0.00	10	2023-06-12 21:08:52	2023-06-12 21:08:52
882	1309e0c93b	2	0.00	10	2023-06-12 21:09:25	2023-06-12 21:09:25
883	1309e0c93b	2	0.00	10	2023-06-12 21:10:00	2023-06-12 21:10:00
884	59b5d6e957	1	-0.79	10	2023-06-12 21:10:12	2023-06-12 21:10:12
885	1309e0c93b	2	0.00	10	2023-06-12 21:10:35	2023-06-12 21:10:35
886	1309e0c93b	1	-0.79	10	2023-06-12 21:11:09	2023-06-12 21:11:09
887	1309e0c93b	2	0.00	10	2023-06-12 21:11:42	2023-06-12 21:11:42
888	1309e0c93b	2	0.00	10	2023-06-12 21:12:18	2023-06-12 21:12:18
889	1309e0c93b	2	0.00	10	2023-06-12 21:13:15	2023-06-12 21:13:15
890	1309e0c93b	3	0.79	10	2023-06-12 21:13:50	2023-06-12 21:13:50
891	1309e0c93b	1	-0.79	10	2023-06-12 21:14:28	2023-06-12 21:14:28
892	59b5d6e957	2	0.00	10	2023-06-12 21:29:00	2023-06-12 21:29:00
893	59b5d6e957	1	-0.79	10	2023-06-12 21:29:30	2023-06-12 21:29:30
894	59b5d6e957	2	0.00	10	2023-06-12 21:30:03	2023-06-12 21:30:03
895	59b5d6e957	3	0.79	10	2023-06-12 21:30:33	2023-06-12 21:30:33
896	59b5d6e957	2	0.00	10	2023-06-12 21:31:16	2023-06-12 21:31:16
897	59b5d6e957	4	1.58	10	2023-06-12 21:31:59	2023-06-12 21:31:59
898	59b5d6e957	3	0.79	10	2023-06-13 04:31:17	2023-06-13 04:31:17
899	59b5d6e957	1	-0.79	10	2023-06-13 04:32:09	2023-06-13 04:32:09
900	59b5d6e957	0	-1.58	10	2023-06-13 04:32:45	2023-06-13 04:32:45
901	59b5d6e957	1	-0.79	10	2023-06-13 04:33:11	2023-06-13 04:33:11
902	59b5d6e957	1	-0.79	10	2023-06-13 04:33:45	2023-06-13 04:33:45
903	59b5d6e957	1	-0.79	10	2023-06-13 04:34:26	2023-06-13 04:34:26
904	59b5d6e957	1	-0.79	10	2023-06-13 04:34:55	2023-06-13 04:34:55
905	59b5d6e957	4	1.58	10	2023-06-13 04:35:15	2023-06-13 04:35:15
906	59b5d6e957	3	0.79	10	2023-06-13 04:35:51	2023-06-13 04:35:51
907	59b5d6e957	3	0.79	10	2023-06-13 04:36:34	2023-06-13 04:36:34
908	59b5d6e957	1	-0.79	10	2023-06-13 04:37:07	2023-06-13 04:37:07
909	59b5d6e957	1	-0.79	10	2023-06-13 04:37:32	2023-06-13 04:37:32
910	59b5d6e957	4	1.58	10	2023-06-13 04:38:12	2023-06-13 04:38:12
911	59b5d6e957	1	-0.79	10	2023-06-13 04:38:47	2023-06-13 04:38:47
912	59b5d6e957	1	-0.79	10	2023-06-13 04:39:21	2023-06-13 04:39:21
913	59b5d6e957	0	-1.58	10	2023-06-13 04:39:52	2023-06-13 04:39:52
914	59b5d6e957	2	0.00	10	2023-06-13 04:40:20	2023-06-13 04:40:20
915	59b5d6e957	3	0.79	10	2023-06-13 04:40:50	2023-06-13 04:40:50
916	59b5d6e957	2	0.00	10	2023-06-13 04:41:18	2023-06-13 04:41:18
917	59b5d6e957	2	0.00	10	2023-06-13 04:41:56	2023-06-13 04:41:56
918	59b5d6e957	2	0.00	10	2023-06-13 04:42:28	2023-06-13 04:42:28
919	59b5d6e957	0	-1.58	10	2023-06-13 04:43:00	2023-06-13 04:43:00
920	59b5d6e957	2	0.00	10	2023-06-13 04:43:28	2023-06-13 04:43:28
921	59b5d6e957	1	-0.79	10	2023-06-13 04:44:00	2023-06-13 04:44:00
922	59b5d6e957	4	1.58	10	2023-06-13 04:44:41	2023-06-13 04:44:41
923	59b5d6e957	1	-0.79	10	2023-06-13 04:45:20	2023-06-13 04:45:20
924	59b5d6e957	1	-0.79	10	2023-06-13 04:45:44	2023-06-13 04:45:44
925	59b5d6e957	1	-0.79	10	2023-06-13 04:46:05	2023-06-13 04:46:05
926	59b5d6e957	1	-0.79	10	2023-06-13 04:47:01	2023-06-13 04:47:01
927	59b5d6e957	0	-1.58	10	2023-06-13 04:47:27	2023-06-13 04:47:27
928	59b5d6e957	1	-0.79	10	2023-06-13 05:38:06	2023-06-13 05:38:06
929	59b5d6e957	3	0.79	10	2023-06-13 05:38:31	2023-06-13 05:38:31
930	59b5d6e957	2	0.00	10	2023-06-13 05:48:26	2023-06-13 05:48:26
931	fff8c30e58	6	3.16	10	2023-06-13 13:05:15	2023-06-13 13:05:15
932	7d83126d79	2	0.00	10	2023-06-13 17:27:31	2023-06-13 17:27:31
933	7d83126d79	0	-1.58	10	2023-06-13 17:28:08	2023-06-13 17:28:08
934	8c0e8dcf0f	2	0.00	10	2023-06-14 00:33:32	2023-06-14 00:33:32
935	8c0e8dcf0f	2	0.00	10	2023-06-14 00:34:07	2023-06-14 00:34:07
936	54e9c8b08d	3	0.79	10	2023-06-14 01:32:09	2023-06-14 01:32:09
937	59b5d6e957	4	1.58	10	2023-06-14 06:37:14	2023-06-14 06:37:14
938	59b5d6e957	4	1.58	10	2023-06-14 06:39:04	2023-06-14 06:39:04
