id	userid	hits	z	trials	created_at	updated_at
10156	d06d61becd	33	2.26	10	2022-04-13 20:50:37	2022-04-13 20:50:37
10157	fb3059c780	27	0.57	10	2022-04-13 22:56:10	2022-04-13 22:56:10
10158	3d2df421d0	25	0.00	10	2022-04-13 23:17:27	2022-04-13 23:17:27
10159	28527cdbcc	24	-0.28	10	2022-04-13 23:31:44	2022-04-13 23:31:44
10160	3d2df421d0	25	0.00	10	2022-04-13 23:37:45	2022-04-13 23:37:45
10161	3d2df421d0	24	-0.28	10	2022-04-13 23:41:46	2022-04-13 23:41:46
10162	3d2df421d0	25	0.00	10	2022-04-13 23:45:28	2022-04-13 23:45:28
10163	3d2df421d0	26	0.28	10	2022-04-13 23:48:20	2022-04-13 23:48:20
10164	3d2df421d0	25	0.00	10	2022-04-13 23:52:06	2022-04-13 23:52:06
10165	3d2df421d0	24	-0.28	10	2022-04-13 23:54:54	2022-04-13 23:54:54
10166	3d2df421d0	22	-0.85	10	2022-04-13 23:56:53	2022-04-13 23:56:53
10167	3d2df421d0	25	0.00	10	2022-04-14 00:00:01	2022-04-14 00:00:01
10168	3d2df421d0	30	1.41	10	2022-04-14 00:03:24	2022-04-14 00:03:24
10169	3d2df421d0	25	0.00	10	2022-04-14 00:05:36	2022-04-14 00:05:36
10170	3d2df421d0	20	-1.41	10	2022-04-14 00:06:56	2022-04-14 00:06:56
10171	3d2df421d0	25	0.00	10	2022-04-14 00:07:44	2022-04-14 00:07:44
10172	3edcb51f62	26	0.28	10	2022-04-14 02:38:07	2022-04-14 02:38:07
10173	3edcb51f62	24	-0.28	10	2022-04-14 02:39:24	2022-04-14 02:39:24
10174	3edcb51f62	24	-0.28	10	2022-04-14 02:40:48	2022-04-14 02:40:48
10175	3edcb51f62	19	-1.70	10	2022-04-14 02:42:01	2022-04-14 02:42:01
10176	3edcb51f62	19	-1.70	10	2022-04-14 02:42:59	2022-04-14 02:42:59
10177	3edcb51f62	17	-2.26	10	2022-04-14 02:44:19	2022-04-14 02:44:19
10178	3edcb51f62	31	1.70	10	2022-04-14 02:45:36	2022-04-14 02:45:36
10179	3edcb51f62	20	-1.41	10	2022-04-14 02:47:02	2022-04-14 02:47:02
10180	3edcb51f62	25	0.00	10	2022-04-14 03:00:54	2022-04-14 03:00:54
10181	3edcb51f62	28	0.85	10	2022-04-14 03:01:59	2022-04-14 03:01:59
10182	3edcb51f62	28	0.85	10	2022-04-14 03:03:03	2022-04-14 03:03:03
10183	3edcb51f62	29	1.13	10	2022-04-14 03:04:15	2022-04-14 03:04:15
10184	3edcb51f62	27	0.57	10	2022-04-14 03:06:09	2022-04-14 03:06:09
10185	3edcb51f62	21	-1.13	10	2022-04-14 03:07:34	2022-04-14 03:07:34
10186	3edcb51f62	21	-1.13	10	2022-04-14 03:10:15	2022-04-14 03:10:15
10187	3edcb51f62	24	-0.28	10	2022-04-14 03:11:18	2022-04-14 03:11:18
10188	3edcb51f62	28	0.85	10	2022-04-14 03:12:28	2022-04-14 03:12:28
10189	3edcb51f62	30	1.41	10	2022-04-14 03:14:08	2022-04-14 03:14:08
10190	3edcb51f62	24	-0.28	10	2022-04-14 03:16:32	2022-04-14 03:16:32
10191	3edcb51f62	25	0.00	10	2022-04-14 03:17:38	2022-04-14 03:17:38
10192	66dcaf1b4f	24	-0.28	10	2022-04-14 05:13:51	2022-04-14 05:13:51
10193	66dcaf1b4f	22	-0.85	10	2022-04-14 05:14:46	2022-04-14 05:14:46
10194	66dcaf1b4f	32	1.98	10	2022-04-14 05:15:40	2022-04-14 05:15:40
10195	66dcaf1b4f	25	0.00	10	2022-04-14 05:16:46	2022-04-14 05:16:46
10196	66dcaf1b4f	22	-0.85	10	2022-04-14 05:17:41	2022-04-14 05:17:41
10197	66dcaf1b4f	26	0.28	10	2022-04-14 05:18:34	2022-04-14 05:18:34
10198	66dcaf1b4f	23	-0.57	10	2022-04-14 05:19:27	2022-04-14 05:19:27
10199	66dcaf1b4f	22	-0.85	10	2022-04-14 05:20:31	2022-04-14 05:20:31
10200	66dcaf1b4f	25	0.00	10	2022-04-14 05:21:24	2022-04-14 05:21:24
10201	66dcaf1b4f	24	-0.28	10	2022-04-14 05:22:18	2022-04-14 05:22:18
10202	66dcaf1b4f	29	1.13	10	2022-04-14 05:23:21	2022-04-14 05:23:21
10203	66dcaf1b4f	27	0.57	10	2022-04-14 05:24:25	2022-04-14 05:24:25
10204	66dcaf1b4f	20	-1.41	10	2022-04-14 05:25:41	2022-04-14 05:25:41
10205	66dcaf1b4f	20	-1.41	10	2022-04-14 05:26:34	2022-04-14 05:26:34
10206	66dcaf1b4f	24	-0.28	10	2022-04-14 05:27:30	2022-04-14 05:27:30
10207	66dcaf1b4f	26	0.28	10	2022-04-14 05:28:22	2022-04-14 05:28:22
10208	66dcaf1b4f	26	0.28	10	2022-04-14 05:29:25	2022-04-14 05:29:25
10209	66dcaf1b4f	28	0.85	10	2022-04-14 05:30:19	2022-04-14 05:30:19
10210	66dcaf1b4f	25	0.00	10	2022-04-14 05:31:15	2022-04-14 05:31:15
10211	66dcaf1b4f	22	-0.85	10	2022-04-14 05:32:07	2022-04-14 05:32:07
10212	66dcaf1b4f	19	-1.70	10	2022-04-14 05:33:10	2022-04-14 05:33:10
10213	66dcaf1b4f	22	-0.85	10	2022-04-14 05:34:00	2022-04-14 05:34:00
10214	66dcaf1b4f	28	0.85	10	2022-04-14 05:34:55	2022-04-14 05:34:55
10215	66dcaf1b4f	27	0.57	10	2022-04-14 05:36:06	2022-04-14 05:36:06
10216	66dcaf1b4f	29	1.13	10	2022-04-14 05:37:18	2022-04-14 05:37:18
10217	66dcaf1b4f	28	0.85	10	2022-04-14 05:38:13	2022-04-14 05:38:13
10218	66dcaf1b4f	28	0.85	10	2022-04-14 05:39:22	2022-04-14 05:39:22
10219	66dcaf1b4f	31	1.70	10	2022-04-14 05:40:24	2022-04-14 05:40:24
10220	66dcaf1b4f	29	1.13	10	2022-04-14 05:41:41	2022-04-14 05:41:41
10221	66dcaf1b4f	26	0.28	10	2022-04-14 05:42:55	2022-04-14 05:42:55
10222	66dcaf1b4f	30	1.41	10	2022-04-14 05:44:15	2022-04-14 05:44:15
10223	66dcaf1b4f	28	0.85	10	2022-04-14 05:45:34	2022-04-14 05:45:34
10224	66dcaf1b4f	23	-0.57	10	2022-04-14 05:46:51	2022-04-14 05:46:51
10225	66dcaf1b4f	26	0.28	10	2022-04-14 05:47:43	2022-04-14 05:47:43
10226	66dcaf1b4f	15	-2.83	10	2022-04-14 05:48:43	2022-04-14 05:48:43
10227	66dcaf1b4f	26	0.28	10	2022-04-14 05:49:34	2022-04-14 05:49:34
10228	66dcaf1b4f	24	-0.28	10	2022-04-14 05:50:35	2022-04-14 05:50:35
10229	66dcaf1b4f	26	0.28	10	2022-04-14 05:51:34	2022-04-14 05:51:34
10230	66dcaf1b4f	22	-0.85	10	2022-04-14 05:52:48	2022-04-14 05:52:48
10231	66dcaf1b4f	27	0.57	10	2022-04-14 05:53:38	2022-04-14 05:53:38
10232	fb3059c780	15	-2.83	10	2022-04-14 13:54:07	2022-04-14 13:54:07
10233	fbade9e36a	19	-1.70	10	2022-04-14 15:25:16	2022-04-14 15:25:16
10234	fbade9e36a	24	-0.28	10	2022-04-14 15:26:43	2022-04-14 15:26:43
10235	fbade9e36a	26	0.28	10	2022-04-14 15:28:15	2022-04-14 15:28:15
10236	fbade9e36a	22	-0.85	10	2022-04-14 15:29:38	2022-04-14 15:29:38
10237	fbade9e36a	21	-1.13	10	2022-04-14 15:30:57	2022-04-14 15:30:57
10238	fbade9e36a	26	0.28	10	2022-04-14 15:32:17	2022-04-14 15:32:17
10239	fbade9e36a	30	1.41	10	2022-04-14 15:33:47	2022-04-14 15:33:47
10240	fbade9e36a	20	-1.41	10	2022-04-14 15:42:28	2022-04-14 15:42:28
10241	fbade9e36a	24	-0.28	10	2022-04-14 15:44:07	2022-04-14 15:44:07
10242	fbade9e36a	22	-0.85	10	2022-04-14 15:45:37	2022-04-14 15:45:37
10243	fbade9e36a	21	-1.13	10	2022-04-14 15:47:10	2022-04-14 15:47:10
10244	fbade9e36a	27	0.57	10	2022-04-14 15:48:32	2022-04-14 15:48:32
10245	fbade9e36a	20	-1.41	10	2022-04-14 15:49:54	2022-04-14 15:49:54
10246	fbade9e36a	30	1.41	10	2022-04-14 15:51:13	2022-04-14 15:51:13
10247	fbade9e36a	22	-0.85	10	2022-04-14 15:54:00	2022-04-14 15:54:00
10248	fbade9e36a	28	0.85	10	2022-04-14 15:55:24	2022-04-14 15:55:24
10249	fbade9e36a	23	-0.57	10	2022-04-14 15:57:12	2022-04-14 15:57:12
10250	fbade9e36a	29	1.13	10	2022-04-14 15:58:38	2022-04-14 15:58:38
10251	fbade9e36a	23	-0.57	10	2022-04-14 16:01:30	2022-04-14 16:01:30
10252	fbade9e36a	21	-1.13	10	2022-04-14 16:02:47	2022-04-14 16:02:47
10253	fbade9e36a	27	0.57	10	2022-04-14 16:04:04	2022-04-14 16:04:04
10254	dff62e39f4	26	0.28	10	2022-04-14 19:48:44	2022-04-14 19:48:44
10255	dff62e39f4	24	-0.28	10	2022-04-14 19:59:00	2022-04-14 19:59:00
10256	dd867a684c	29	1.13	10	2022-04-14 23:13:13	2022-04-14 23:13:13
10257	dd867a684c	30	1.41	10	2022-04-14 23:14:36	2022-04-14 23:14:36
10258	66dcaf1b4f	23	-0.57	10	2022-04-15 01:50:37	2022-04-15 01:50:37
10259	66dcaf1b4f	21	-1.13	10	2022-04-15 01:51:28	2022-04-15 01:51:28
10260	66dcaf1b4f	26	0.28	10	2022-04-15 01:52:22	2022-04-15 01:52:22
10261	66dcaf1b4f	33	2.26	10	2022-04-15 01:53:29	2022-04-15 01:53:29
10262	66dcaf1b4f	27	0.57	10	2022-04-15 01:54:53	2022-04-15 01:54:53
10263	66dcaf1b4f	26	0.28	10	2022-04-15 01:55:47	2022-04-15 01:55:47
10264	66dcaf1b4f	30	1.41	10	2022-04-15 01:56:57	2022-04-15 01:56:57
10265	66dcaf1b4f	30	1.41	10	2022-04-15 01:58:12	2022-04-15 01:58:12
10266	66dcaf1b4f	23	-0.57	10	2022-04-15 01:59:23	2022-04-15 01:59:23
10267	66dcaf1b4f	23	-0.57	10	2022-04-15 02:00:32	2022-04-15 02:00:32
10268	66dcaf1b4f	27	0.57	10	2022-04-15 02:01:24	2022-04-15 02:01:24
10269	66dcaf1b4f	28	0.85	10	2022-04-15 02:02:32	2022-04-15 02:02:32
10270	66dcaf1b4f	26	0.28	10	2022-04-15 02:03:39	2022-04-15 02:03:39
10271	66dcaf1b4f	22	-0.85	10	2022-04-15 02:04:44	2022-04-15 02:04:44
10272	66dcaf1b4f	25	0.00	10	2022-04-15 02:05:45	2022-04-15 02:05:45
10273	66dcaf1b4f	21	-1.13	10	2022-04-15 02:07:15	2022-04-15 02:07:15
10274	66dcaf1b4f	19	-1.70	10	2022-04-15 02:08:06	2022-04-15 02:08:06
10275	66dcaf1b4f	25	0.00	10	2022-04-15 02:09:05	2022-04-15 02:09:05
10276	66dcaf1b4f	28	0.85	10	2022-04-15 02:10:09	2022-04-15 02:10:09
10277	37905b9b4f	27	0.57	10	2022-04-15 02:11:05	2022-04-15 02:11:05
10278	66dcaf1b4f	23	-0.57	10	2022-04-15 02:11:17	2022-04-15 02:11:17
10279	66dcaf1b4f	24	-0.28	10	2022-04-15 02:12:09	2022-04-15 02:12:09
10280	66dcaf1b4f	30	1.41	10	2022-04-15 02:13:17	2022-04-15 02:13:17
10281	66dcaf1b4f	23	-0.57	10	2022-04-15 02:14:20	2022-04-15 02:14:20
10282	66dcaf1b4f	27	0.57	10	2022-04-15 02:15:25	2022-04-15 02:15:25
10283	66dcaf1b4f	26	0.28	10	2022-04-15 02:16:42	2022-04-15 02:16:42
10284	66dcaf1b4f	27	0.57	10	2022-04-15 02:17:45	2022-04-15 02:17:45
10285	66dcaf1b4f	27	0.57	10	2022-04-15 02:18:49	2022-04-15 02:18:49
10286	66dcaf1b4f	29	1.13	10	2022-04-15 02:19:50	2022-04-15 02:19:50
10287	66dcaf1b4f	27	0.57	10	2022-04-15 02:21:09	2022-04-15 02:21:09
10288	66dcaf1b4f	27	0.57	10	2022-04-15 02:22:09	2022-04-15 02:22:09
10289	66dcaf1b4f	27	0.57	10	2022-04-15 02:23:07	2022-04-15 02:23:07
10290	3edcb51f62	25	0.00	10	2022-04-15 03:56:41	2022-04-15 03:56:41
10291	3edcb51f62	21	-1.13	10	2022-04-15 03:58:19	2022-04-15 03:58:19
10292	3edcb51f62	32	1.98	10	2022-04-15 03:59:58	2022-04-15 03:59:58
10293	3edcb51f62	24	-0.28	10	2022-04-15 04:01:36	2022-04-15 04:01:36
10294	3edcb51f62	30	1.41	10	2022-04-15 04:03:24	2022-04-15 04:03:24
10295	3edcb51f62	22	-0.85	10	2022-04-15 04:05:14	2022-04-15 04:05:14
10296	3edcb51f62	23	-0.57	10	2022-04-15 04:06:26	2022-04-15 04:06:26
10297	3edcb51f62	24	-0.28	10	2022-04-15 04:11:15	2022-04-15 04:11:15
10298	3edcb51f62	23	-0.57	10	2022-04-15 04:13:04	2022-04-15 04:13:04
10299	3edcb51f62	20	-1.41	10	2022-04-15 04:14:25	2022-04-15 04:14:25
10300	3edcb51f62	32	1.98	10	2022-04-15 04:15:14	2022-04-15 04:15:14
10301	3edcb51f62	19	-1.70	10	2022-04-15 04:16:23	2022-04-15 04:16:23
10302	3edcb51f62	20	-1.41	10	2022-04-15 04:17:14	2022-04-15 04:17:14
10303	3edcb51f62	19	-1.70	10	2022-04-15 04:19:18	2022-04-15 04:19:18
10304	3edcb51f62	24	-0.28	10	2022-04-15 04:20:08	2022-04-15 04:20:08
10305	3edcb51f62	26	0.28	10	2022-04-15 04:58:11	2022-04-15 04:58:11
10306	3edcb51f62	27	0.57	10	2022-04-15 04:59:42	2022-04-15 04:59:42
10307	3edcb51f62	22	-0.85	10	2022-04-15 05:01:02	2022-04-15 05:01:02
10308	3edcb51f62	20	-1.41	10	2022-04-15 05:02:13	2022-04-15 05:02:13
10309	3edcb51f62	23	-0.57	10	2022-04-15 05:03:46	2022-04-15 05:03:46
10310	3edcb51f62	27	0.57	10	2022-04-15 05:05:30	2022-04-15 05:05:30
10311	3edcb51f62	20	-1.41	10	2022-04-15 05:06:39	2022-04-15 05:06:39
10312	3edcb51f62	28	0.85	10	2022-04-15 05:08:30	2022-04-15 05:08:30
10313	3edcb51f62	21	-1.13	10	2022-04-15 05:09:42	2022-04-15 05:09:42
10314	3edcb51f62	24	-0.28	10	2022-04-15 05:11:01	2022-04-15 05:11:01
10315	202f94bb10	24	-0.28	10	2022-04-15 07:57:42	2022-04-15 07:57:42
10316	202f94bb10	25	0.00	10	2022-04-15 08:16:39	2022-04-15 08:16:39
10317	8536ba8804	23	-0.57	10	2022-04-15 09:25:06	2022-04-15 09:25:06
10318	8536ba8804	23	-0.57	10	2022-04-15 09:26:02	2022-04-15 09:26:02
10319	731d24ba73	25	0.00	10	2022-04-15 09:30:22	2022-04-15 09:30:22
10320	731d24ba73	28	0.85	10	2022-04-15 09:32:18	2022-04-15 09:32:18
10321	dff62e39f4	21	-1.13	10	2022-04-15 11:55:53	2022-04-15 11:55:53
10322	fb3059c780	24	-0.28	10	2022-04-15 13:29:47	2022-04-15 13:29:47
10323	fb3059c780	27	0.57	10	2022-04-15 13:41:33	2022-04-15 13:41:33
10324	fbade9e36a	24	-0.28	10	2022-04-15 14:33:15	2022-04-15 14:33:15
10325	fbade9e36a	31	1.70	10	2022-04-15 14:35:02	2022-04-15 14:35:02
10326	658ec5f047	20	-1.41	10	2022-04-15 17:21:30	2022-04-15 17:21:30
10327	658ec5f047	24	-0.28	10	2022-04-15 17:23:06	2022-04-15 17:23:06
10328	658ec5f047	24	-0.28	10	2022-04-15 17:24:22	2022-04-15 17:24:22
10329	59b5d6e957	22	-0.85	10	2022-04-15 17:50:19	2022-04-15 17:50:19
10330	59b5d6e957	30	1.41	10	2022-04-15 17:51:30	2022-04-15 17:51:30
10331	59b5d6e957	31	1.70	10	2022-04-15 17:52:48	2022-04-15 17:52:48
10332	59b5d6e957	27	0.57	10	2022-04-15 17:53:58	2022-04-15 17:53:58
10333	59b5d6e957	27	0.57	10	2022-04-15 17:55:22	2022-04-15 17:55:22
10334	202f94bb10	27	0.57	10	2022-04-15 19:47:09	2022-04-15 19:47:09
10335	a443e3f5e8	35	2.83	10	2022-04-15 20:53:08	2022-04-15 20:53:08
10336	a443e3f5e8	29	1.13	10	2022-04-15 20:56:52	2022-04-15 20:56:52
10337	e875dfd59e	25	0.00	10	2022-04-15 22:08:44	2022-04-15 22:08:44
10338	66dcaf1b4f	24	-0.28	10	2022-04-15 22:45:10	2022-04-15 22:45:10
10339	66dcaf1b4f	23	-0.57	10	2022-04-15 22:46:12	2022-04-15 22:46:12
10340	66dcaf1b4f	26	0.28	10	2022-04-15 22:47:06	2022-04-15 22:47:06
10341	66dcaf1b4f	27	0.57	10	2022-04-15 22:48:00	2022-04-15 22:48:00
10342	66dcaf1b4f	20	-1.41	10	2022-04-15 22:48:55	2022-04-15 22:48:55
10343	66dcaf1b4f	25	0.00	10	2022-04-15 22:50:02	2022-04-15 22:50:02
10344	66dcaf1b4f	20	-1.41	10	2022-04-15 22:50:52	2022-04-15 22:50:52
10345	66dcaf1b4f	26	0.28	10	2022-04-15 22:51:45	2022-04-15 22:51:45
10346	66dcaf1b4f	22	-0.85	10	2022-04-15 22:52:46	2022-04-15 22:52:46
10347	66dcaf1b4f	19	-1.70	10	2022-04-15 22:53:42	2022-04-15 22:53:42
10348	66dcaf1b4f	26	0.28	10	2022-04-15 22:54:35	2022-04-15 22:54:35
10349	66dcaf1b4f	27	0.57	10	2022-04-15 22:55:28	2022-04-15 22:55:28
10350	66dcaf1b4f	21	-1.13	10	2022-04-15 22:56:24	2022-04-15 22:56:24
10351	66dcaf1b4f	25	0.00	10	2022-04-15 22:57:27	2022-04-15 22:57:27
10352	66dcaf1b4f	28	0.85	10	2022-04-15 22:58:18	2022-04-15 22:58:18
10353	66dcaf1b4f	25	0.00	10	2022-04-15 22:59:10	2022-04-15 22:59:10
10354	66dcaf1b4f	27	0.57	10	2022-04-15 23:00:04	2022-04-15 23:00:04
10355	66dcaf1b4f	24	-0.28	10	2022-04-15 23:01:14	2022-04-15 23:01:14
10356	66dcaf1b4f	21	-1.13	10	2022-04-15 23:02:07	2022-04-15 23:02:07
10357	66dcaf1b4f	25	0.00	10	2022-04-15 23:03:18	2022-04-15 23:03:18
10358	66dcaf1b4f	30	1.41	10	2022-04-15 23:04:25	2022-04-15 23:04:25
10359	66dcaf1b4f	21	-1.13	10	2022-04-15 23:05:28	2022-04-15 23:05:28
10360	66dcaf1b4f	23	-0.57	10	2022-04-15 23:06:21	2022-04-15 23:06:21
10361	66dcaf1b4f	28	0.85	10	2022-04-15 23:07:15	2022-04-15 23:07:15
10362	66dcaf1b4f	21	-1.13	10	2022-04-15 23:08:26	2022-04-15 23:08:26
10363	66dcaf1b4f	27	0.57	10	2022-04-15 23:09:18	2022-04-15 23:09:18
10364	66dcaf1b4f	23	-0.57	10	2022-04-15 23:10:18	2022-04-15 23:10:18
10365	66dcaf1b4f	24	-0.28	10	2022-04-15 23:11:12	2022-04-15 23:11:12
10366	66dcaf1b4f	21	-1.13	10	2022-04-15 23:12:15	2022-04-15 23:12:15
10367	66dcaf1b4f	26	0.28	10	2022-04-15 23:13:08	2022-04-15 23:13:08
10368	66dcaf1b4f	26	0.28	10	2022-04-15 23:14:15	2022-04-15 23:14:15
10369	66dcaf1b4f	25	0.00	10	2022-04-15 23:15:21	2022-04-15 23:15:21
10370	66dcaf1b4f	27	0.57	10	2022-04-15 23:16:15	2022-04-15 23:16:15
10371	66dcaf1b4f	28	0.85	10	2022-04-15 23:17:21	2022-04-15 23:17:21
10372	02700e454d	33	2.26	10	2022-04-16 00:41:08	2022-04-16 00:41:08
10373	02700e454d	23	-0.57	10	2022-04-16 00:44:59	2022-04-16 00:44:59
10374	28527cdbcc	22	-0.85	10	2022-04-16 02:15:36	2022-04-16 02:15:36
10375	28527cdbcc	23	-0.57	10	2022-04-16 02:18:44	2022-04-16 02:18:44
10376	3edcb51f62	24	-0.28	10	2022-04-16 02:46:00	2022-04-16 02:46:00
10377	3edcb51f62	26	0.28	10	2022-04-16 02:47:09	2022-04-16 02:47:09
10378	3edcb51f62	26	0.28	10	2022-04-16 02:49:10	2022-04-16 02:49:10
10379	3edcb51f62	18	-1.98	10	2022-04-16 02:50:08	2022-04-16 02:50:08
10380	3edcb51f62	23	-0.57	10	2022-04-16 02:51:05	2022-04-16 02:51:05
10381	66dcaf1b4f	23	-0.57	10	2022-04-16 03:04:21	2022-04-16 03:04:21
10382	66dcaf1b4f	30	1.41	10	2022-04-16 03:05:21	2022-04-16 03:05:21
10383	66dcaf1b4f	23	-0.57	10	2022-04-16 03:06:48	2022-04-16 03:06:48
10384	66dcaf1b4f	27	0.57	10	2022-04-16 03:07:42	2022-04-16 03:07:42
10385	66dcaf1b4f	30	1.41	10	2022-04-16 03:08:52	2022-04-16 03:08:52
10386	66dcaf1b4f	25	0.00	10	2022-04-16 03:10:01	2022-04-16 03:10:01
10387	66dcaf1b4f	22	-0.85	10	2022-04-16 03:10:53	2022-04-16 03:10:53
10388	66dcaf1b4f	31	1.70	10	2022-04-16 03:11:50	2022-04-16 03:11:50
10389	66dcaf1b4f	18	-1.98	10	2022-04-16 03:13:11	2022-04-16 03:13:11
10390	66dcaf1b4f	24	-0.28	10	2022-04-16 03:14:18	2022-04-16 03:14:18
10391	66dcaf1b4f	26	0.28	10	2022-04-16 03:15:13	2022-04-16 03:15:13
10392	66dcaf1b4f	33	2.26	10	2022-04-16 03:16:10	2022-04-16 03:16:10
10393	66dcaf1b4f	26	0.28	10	2022-04-16 03:17:15	2022-04-16 03:17:15
10394	66dcaf1b4f	21	-1.13	10	2022-04-16 03:18:23	2022-04-16 03:18:23
10395	66dcaf1b4f	26	0.28	10	2022-04-16 03:19:28	2022-04-16 03:19:28
10396	66dcaf1b4f	27	0.57	10	2022-04-16 03:20:22	2022-04-16 03:20:22
10397	66dcaf1b4f	26	0.28	10	2022-04-16 03:21:29	2022-04-16 03:21:29
10398	66dcaf1b4f	24	-0.28	10	2022-04-16 03:22:34	2022-04-16 03:22:34
10399	66dcaf1b4f	25	0.00	10	2022-04-16 03:23:25	2022-04-16 03:23:25
10400	66dcaf1b4f	25	0.00	10	2022-04-16 03:24:31	2022-04-16 03:24:31
10401	66dcaf1b4f	26	0.28	10	2022-04-16 03:25:23	2022-04-16 03:25:23
10402	66dcaf1b4f	24	-0.28	10	2022-04-16 03:26:50	2022-04-16 03:26:50
10403	66dcaf1b4f	24	-0.28	10	2022-04-16 03:27:58	2022-04-16 03:27:58
10404	66dcaf1b4f	31	1.70	10	2022-04-16 03:28:49	2022-04-16 03:28:49
10405	66dcaf1b4f	27	0.57	10	2022-04-16 03:30:11	2022-04-16 03:30:11
10406	66dcaf1b4f	23	-0.57	10	2022-04-16 03:31:12	2022-04-16 03:31:12
10407	66dcaf1b4f	27	0.57	10	2022-04-16 03:32:01	2022-04-16 03:32:01
10408	66dcaf1b4f	25	0.00	10	2022-04-16 03:33:05	2022-04-16 03:33:05
10409	66dcaf1b4f	28	0.85	10	2022-04-16 03:34:13	2022-04-16 03:34:13
10410	66dcaf1b4f	26	0.28	10	2022-04-16 03:35:39	2022-04-16 03:35:39
10411	95f015ee55	23	-0.57	10	2022-04-16 11:03:51	2022-04-16 11:03:51
10412	95f015ee55	25	0.00	10	2022-04-16 11:04:32	2022-04-16 11:04:32
10413	95f015ee55	26	0.28	10	2022-04-16 11:05:13	2022-04-16 11:05:13
10414	95f015ee55	24	-0.28	10	2022-04-16 11:05:52	2022-04-16 11:05:52
10415	95f015ee55	20	-1.41	10	2022-04-16 11:06:32	2022-04-16 11:06:32
10416	95f015ee55	25	0.00	10	2022-04-16 11:07:10	2022-04-16 11:07:10
10417	95f015ee55	28	0.85	10	2022-04-16 11:07:51	2022-04-16 11:07:51
10418	95f015ee55	23	-0.57	10	2022-04-16 11:08:48	2022-04-16 11:08:48
10419	95f015ee55	27	0.57	10	2022-04-16 11:09:28	2022-04-16 11:09:28
10420	95f015ee55	29	1.13	10	2022-04-16 13:49:17	2022-04-16 13:49:17
10421	95f015ee55	18	-1.98	10	2022-04-16 13:50:01	2022-04-16 13:50:01
10422	fbade9e36a	26	0.28	10	2022-04-16 13:53:19	2022-04-16 13:53:19
10423	95f015ee55	32	1.98	10	2022-04-16 14:50:14	2022-04-16 14:50:14
10424	95f015ee55	26	0.28	10	2022-04-16 14:51:26	2022-04-16 14:51:26
10425	95f015ee55	26	0.28	10	2022-04-16 14:52:08	2022-04-16 14:52:08
10426	95f015ee55	26	0.28	10	2022-04-16 14:52:51	2022-04-16 14:52:51
10427	95f015ee55	21	-1.13	10	2022-04-16 14:53:36	2022-04-16 14:53:36
10428	95f015ee55	29	1.13	10	2022-04-16 14:54:23	2022-04-16 14:54:23
10429	95f015ee55	24	-0.28	10	2022-04-16 14:55:09	2022-04-16 14:55:09
10430	95f015ee55	25	0.00	10	2022-04-16 14:55:57	2022-04-16 14:55:57
10431	95f015ee55	24	-0.28	10	2022-04-16 14:56:42	2022-04-16 14:56:42
10432	95f015ee55	24	-0.28	10	2022-04-16 14:57:26	2022-04-16 14:57:26
10433	95f015ee55	29	1.13	10	2022-04-16 14:58:10	2022-04-16 14:58:10
10434	95f015ee55	22	-0.85	10	2022-04-16 14:58:56	2022-04-16 14:58:56
10435	95f015ee55	26	0.28	10	2022-04-16 14:59:42	2022-04-16 14:59:42
10436	95f015ee55	28	0.85	10	2022-04-16 15:00:28	2022-04-16 15:00:28
10437	95f015ee55	20	-1.41	10	2022-04-16 15:01:17	2022-04-16 15:01:17
10438	95f015ee55	23	-0.57	10	2022-04-16 15:02:01	2022-04-16 15:02:01
10439	8536ba8804	20	-1.41	10	2022-04-16 17:25:01	2022-04-16 17:25:01
10440	8536ba8804	26	0.28	10	2022-04-16 17:26:13	2022-04-16 17:26:13
10441	8536ba8804	26	0.28	10	2022-04-16 17:26:49	2022-04-16 17:26:49
10442	c16bff7abb	28	0.85	10	2022-04-16 17:43:26	2022-04-16 17:43:26
10443	c16bff7abb	23	-0.57	10	2022-04-16 17:45:37	2022-04-16 17:45:37
10444	c16bff7abb	22	-0.85	10	2022-04-16 17:47:40	2022-04-16 17:47:40
10445	c16bff7abb	20	-1.41	10	2022-04-16 17:50:33	2022-04-16 17:50:33
10446	c16bff7abb	20	-1.41	10	2022-04-16 17:52:12	2022-04-16 17:52:12
10447	c16bff7abb	32	1.98	10	2022-04-16 17:54:51	2022-04-16 17:54:51
10448	c16bff7abb	21	-1.13	10	2022-04-16 17:56:51	2022-04-16 17:56:51
10449	c16bff7abb	23	-0.57	10	2022-04-16 17:58:51	2022-04-16 17:58:51
10450	28527cdbcc	26	0.28	10	2022-04-16 21:19:46	2022-04-16 21:19:46
10451	28527cdbcc	26	0.28	10	2022-04-16 21:22:31	2022-04-16 21:22:31
10452	66dcaf1b4f	25	0.00	10	2022-04-16 22:18:22	2022-04-16 22:18:22
10453	66dcaf1b4f	21	-1.13	10	2022-04-16 22:19:30	2022-04-16 22:19:30
10454	66dcaf1b4f	26	0.28	10	2022-04-16 22:20:20	2022-04-16 22:20:20
10455	66dcaf1b4f	27	0.57	10	2022-04-16 22:21:11	2022-04-16 22:21:11
10456	66dcaf1b4f	24	-0.28	10	2022-04-16 22:22:16	2022-04-16 22:22:16
10457	66dcaf1b4f	27	0.57	10	2022-04-16 22:23:16	2022-04-16 22:23:16
