id	userid	score	bubble_attention_mean	bubble_attention_std	bubble_baseline_mean	bubble_baseline_std	z	trials	created_at	updated_at
263	fff8c30e58	-0.41	-0.045584721110051	1.0719858411582	0.36428240110244	0.99298602035146	-0.61	1	2023-06-01 15:01:16	2023-06-01 15:01:16
264	fff8c30e58	-0.02	0.030712444007587	1.1954616861564	0.054404693017098	1.0664521595053	1.68	1	2023-06-01 15:01:51	2023-06-01 15:01:51
265	bd86b078cc	0.20	0.18736161517378	1.1179581853037	-0.064279953608635	1.2413393943147	0.13	1	2023-06-01 20:16:29	2023-06-01 20:16:29
266	bd86b078cc	0.04	0.10117221275787	1.0990454674525	0.062478502815819	0.97896304770937	1.39	1	2023-06-01 20:17:18	2023-06-01 20:17:18
267	bd86b078cc	-0.27	0.128963311616	1.1637162717481	0.34621160095798	0.79778182445867	0.11	1	2023-06-01 20:19:27	2023-06-01 20:19:27
268	6c49d1f204	1.15	0.63632731066612	0.92035707520648	-0.34923059393539	0.85544653953777	-2.67	1	2023-06-01 22:33:33	2023-06-01 22:33:33
269	0dd2d9fdd1	-0.32	-0.030360759312945	0.55815785963453	0.3187113622452	1.0749351749446	-0.64	1	2023-06-01 23:46:27	2023-06-01 23:46:27
270	0dd2d9fdd1	-0.20	0.021399770919665	1.1263148163814	0.26276889662597	1.1882783162491	0.15	1	2023-06-01 23:47:25	2023-06-01 23:47:25
271	a33cc7a134	-0.26	-0.37147802270044	0.96232986268733	-0.11167617753173	1.0069323597159	-0.10	1	2023-06-01 23:49:29	2023-06-01 23:49:29
272	62b3e910b4	-0.20	-0.28617826011348	1.0753175476081	-0.047134341796067	1.178265293505	0.13	1	2023-06-02 00:01:26	2023-06-02 00:01:26
273	62b3e910b4	0.40	0.21870614751511	0.85469533495011	-0.22776685428291	1.1263634291475	-0.78	1	2023-06-02 00:02:25	2023-06-02 00:02:25
274	62b3e910b4	-0.11	-0.21010648429165	1.0526032477195	-0.085266749287536	1.1727419625926	0.69	1	2023-06-02 00:03:22	2023-06-02 00:03:22
275	d2dd8d1064	-0.25	-0.011514064264875	1.1798785780252	0.2427845100937	1.0338233351672	0.05	1	2023-06-02 00:08:13	2023-06-02 00:08:13
276	d66d90b56a	0.01	0.04083205751919	1.3879728756581	0.032643074501364	1.3143141413704	2.21	1	2023-06-02 00:21:39	2023-06-02 00:21:39
277	07d6265486	-0.15	0.085807886350202	0.82345759507992	0.22773237078972	0.92652457126855	0.39	1	2023-06-02 00:41:46	2023-06-02 00:41:46
278	07d6265486	-0.04	-0.079658390481365	0.97669292292066	-0.050205170029758	0.67151115236871	1.42	1	2023-06-02 01:33:11	2023-06-02 01:33:11
279	2446d585aa	-0.32	-0.083052383606056	1.2342606250962	0.18666177872739	0.83993842935743	-0.06	1	2023-06-02 01:56:25	2023-06-02 01:56:25
280	2446d585aa	-0.29	-0.051082744697585	0.97103783110456	0.18679870058673	0.82463308034405	-0.10	1	2023-06-02 01:59:22	2023-06-02 01:59:22
281	2446d585aa	0.16	-0.011139217237673	0.74984516650491	-0.18093805624132	1.0708142154374	0.27	1	2023-06-02 02:00:08	2023-06-02 02:00:08
282	2446d585aa	-0.24	0.14122960818372	0.76696059872317	0.49083072563642	1.433019290749	-0.26	1	2023-06-02 02:08:13	2023-06-02 02:08:13
283	2446d585aa	-0.07	-0.061924621880176	0.96852300214635	0.014497741931337	1.1279279155195	0.99	1	2023-06-02 02:11:06	2023-06-02 02:11:06
284	b18c90c4f5	-0.15	0.08046910509404	0.77831135454275	0.2864123503826	1.4011005081291	0.28	1	2023-06-02 03:56:07	2023-06-02 03:56:07
285	b18c90c4f5	-0.67	-0.31136485727413	0.86927955533236	0.19638357122891	0.75731192192672	-1.35	1	2023-06-02 03:56:53	2023-06-02 03:56:53
286	9eb0d040ef	-0.35	-0.12663596260064	1.0557178980369	0.20831201454358	0.95039177408854	-0.38	1	2023-06-02 07:26:48	2023-06-02 07:26:48
287	9eb0d040ef	0.13	0.40879932781585	0.82521166017434	0.26539178014036	1.0937620761346	0.46	1	2023-06-02 07:27:37	2023-06-02 07:27:37
288	9eb0d040ef	-0.63	-0.46254599279376	0.90103895561795	-0.0026040007451475	0.72594232915837	-1.16	1	2023-06-02 07:28:26	2023-06-02 07:28:26
289	9eb0d040ef	-0.11	-0.18607244179919	1.1429738161087	-0.059648106968408	1.1960269366296	0.71	1	2023-06-02 07:29:13	2023-06-02 07:29:13
290	9eb0d040ef	0.53	0.2048674881687	1.1061396085342	-0.14875038240194	0.66126567736476	-0.57	1	2023-06-02 07:30:06	2023-06-02 07:30:06
291	73edb425b7	0.41	0.14343696522677	0.86518834384906	-0.41851450263077	1.3648989879644	-0.93	1	2023-06-02 07:32:33	2023-06-02 07:32:33
292	73edb425b7	0.31	-0.013848841020527	1.199193527732	-0.24273473274169	0.74521739418805	0.06	1	2023-06-02 07:33:29	2023-06-02 07:33:29
293	73edb425b7	0.13	0.30406517698989	1.6094183020853	0.1822489473763	0.93563064899333	0.83	1	2023-06-02 07:34:30	2023-06-02 07:34:30
294	73edb425b7	0.48	0.38907994902874	0.85988181845981	-0.1238222920064	1.0669991050145	-1.06	1	2023-06-02 07:35:28	2023-06-02 07:35:28
295	73edb425b7	-0.26	-0.1235557131248	0.89458529338042	0.11463008497449	0.9120818884402	-0.10	1	2023-06-02 07:38:30	2023-06-02 07:38:30
296	36599c7eff	0.16	-0.0091297538059785	0.75366680522087	-0.21396504548443	1.2510411201855	0.20	1	2023-06-02 09:10:08	2023-06-02 09:10:08
297	d66d90b56a	-0.47	-0.28941801615342	0.96306415377519	0.22216380790364	1.0844796914951	-0.96	1	2023-06-02 11:12:20	2023-06-02 11:12:20
298	07d6265486	-0.09	-0.074855804338439	0.96597721047932	0.029717857858326	1.1878391633703	0.79	1	2023-06-02 12:11:46	2023-06-02 12:11:46
299	07d6265486	0.30	0.14796340565997	0.96879640619738	-0.16529293519542	1.0290864891535	-0.30	1	2023-06-02 12:19:24	2023-06-02 12:19:24
300	36599c7eff	-0.09	-0.22061183500943	0.92551938703447	-0.14363294334751	0.84014270720402	0.87	1	2023-06-02 14:05:14	2023-06-02 14:05:14
301	fff8c30e58	-0.15	-0.052883643124868	0.73233864677633	0.09587740370355	1.0254716971983	0.36	1	2023-06-02 14:46:08	2023-06-02 14:46:08
302	6cdaf642e1	-0.27	-0.052085448853686	0.88271950709262	0.20305223004074	0.93543640394025	-0.17	1	2023-06-02 14:48:19	2023-06-02 14:48:19
303	d2dd8d1064	-0.39	-0.45086504027228	0.98613563488728	-0.10844449391753	0.87902855578874	-0.50	1	2023-06-02 14:59:36	2023-06-02 14:59:36
304	d2dd8d1064	0.58	0.26667196918296	0.95312313347235	-0.29470104387095	0.96802848344893	-1.23	1	2023-06-02 15:00:12	2023-06-02 15:00:12
305	d2dd8d1064	0.41	-0.22790565866826	0.94399362089642	-0.60676510545507	0.91718322146498	-0.65	1	2023-06-02 15:00:50	2023-06-02 15:00:50
306	d2dd8d1064	-0.09	0.040500783911325	1.015090459136	0.13582580814628	1.0249844971318	0.82	1	2023-06-02 15:01:31	2023-06-02 15:01:31
307	d2dd8d1064	-0.27	-0.17021040884055	0.86812307117138	0.059403157843347	0.83559144565506	-0.12	1	2023-06-02 15:09:51	2023-06-02 15:09:51
308	d2dd8d1064	-0.41	-0.28952884243541	0.85448298370234	0.1560076406126	1.0845638418391	-0.82	1	2023-06-02 15:10:27	2023-06-02 15:10:27
309	f7682feb82	-0.34	0.045882658957987	0.82024966024081	0.28334382130091	0.6910202508003	-0.30	1	2023-06-02 15:58:23	2023-06-02 15:58:23
310	f7682feb82	0.27	0.33669825422224	0.79353895582928	0.018274669631657	1.1620444409984	-0.32	1	2023-06-02 15:59:22	2023-06-02 15:59:22
311	9eb0d040ef	-0.33	-0.090062093421564	1.3417360305685	0.16637110173419	0.78180659162507	0.04	1	2023-06-02 16:06:58	2023-06-02 16:06:58
312	9eb0d040ef	-0.30	-0.18082736604155	1.0157141005376	0.12257444400802	1.0176533997015	-0.24	1	2023-06-02 16:08:00	2023-06-02 16:08:00
313	9eb0d040ef	0.25	0.137475165506	0.80018280162577	-0.11076873031661	1.0013828457942	-0.14	1	2023-06-02 16:08:47	2023-06-02 16:08:47
314	07d6265486	0.39	0.14113379580818	0.9493117194857	-0.24943948247133	1.0106117619127	-0.62	1	2023-06-02 16:13:11	2023-06-02 16:13:11
315	6f96fabae3	-0.27	-0.33171243225683	0.88000231304208	-0.024830800211307	1.1288981315516	-0.26	1	2023-06-02 17:25:10	2023-06-02 17:25:10
316	2446d585aa	0.27	-0.0041991319133971	0.94444279294562	-0.23725660605279	0.85699555572992	-0.07	1	2023-06-02 17:34:57	2023-06-02 17:34:57
317	73edb425b7	0.05	-0.043018843029093	0.99197628994463	-0.083117028723124	0.7894404434189	1.28	1	2023-06-02 17:58:49	2023-06-02 17:58:49
318	07d6265486	-0.05	0.096986024222805	0.83775753250569	0.13899881046467	0.89826851597329	1.24	1	2023-06-02 18:15:20	2023-06-02 18:15:20
319	07d6265486	-0.84	-0.56195556834431	0.68962645223876	0.24261945589123	0.95736814744743	-2.29	1	2023-06-02 22:56:15	2023-06-02 22:56:15
320	b68f6fe9a2	0.33	0.21036834293852	0.76802431945698	-0.17855597166115	1.1914295463545	-0.57	1	2023-06-02 23:12:03	2023-06-02 23:12:03
321	b68f6fe9a2	0.20	0.091900011939793	0.87752527272788	-0.070166786315077	0.82615612773928	0.24	1	2023-06-02 23:12:46	2023-06-02 23:12:46
322	b68f6fe9a2	0.29	0.25431936064542	1.1994915278118	-0.0300385595639	0.98701115680088	-0.08	1	2023-06-02 23:13:24	2023-06-02 23:13:24
323	b68f6fe9a2	-0.05	-0.14240766184518	0.95283744693383	-0.087634281757465	1.1762919850298	1.22	1	2023-06-02 23:16:00	2023-06-02 23:16:00
324	b68f6fe9a2	0.01	-0.14240766184518	0.95283744693383	-0.15822003218608	1.1709552577815	1.84	1	2023-06-02 23:16:00	2023-06-02 23:16:00
325	b68f6fe9a2	-0.06	-0.16264109204709	1.2958281520486	-0.10033792394727	1.0887419956875	1.20	1	2023-06-02 23:16:38	2023-06-02 23:16:38
326	e23b4bcc65	-0.19	-0.153579620048	0.76955727747888	0.085952186475363	1.2476835540328	0.05	1	2023-06-03 00:09:30	2023-06-03 00:09:30
327	1309e0c93b	0.69	0.2330972822265	0.97726011145257	-0.55160992174757	1.1336948787001	-1.70	1	2023-06-03 01:35:50	2023-06-03 01:35:50
328	ff55040f59	0.30	0.33298321560036	0.94171044381874	0.033324392290626	1.0059251434654	-0.28	1	2023-06-03 05:32:36	2023-06-03 05:32:36
329	ff55040f59	-0.35	0.051942749874796	1.2569017527367	0.38824253000822	0.95880889128686	-0.25	1	2023-06-03 07:52:53	2023-06-03 07:52:53
330	ff55040f59	0.01	-0.15510947736553	0.91537443828283	-0.16298931939415	1.2519123691284	2.14	1	2023-06-03 07:54:29	2023-06-03 07:54:29
331	fff8c30e58	0.15	0.13499004936936	0.89123047789712	-0.0038165858232382	0.90118189647222	0.42	1	2023-06-03 13:01:27	2023-06-03 13:01:27
332	07d6265486	0.30	0.36181892387057	0.70391712421639	0.048750430994375	1.0603713637323	-0.43	1	2023-06-03 14:29:27	2023-06-03 14:29:27
333	72a7d4d47b	-0.16	0.28946689335396	0.84676643146902	0.49999097553501	1.3321713831515	0.25	1	2023-06-03 15:00:02	2023-06-03 15:00:02
334	07d6265486	-0.17	-0.075823055760298	1.0175371311751	0.061555260351971	0.82906260124121	0.46	1	2023-06-03 15:33:32	2023-06-03 15:33:32
335	ff92c2f177	0.30	-0.011591133389821	0.89797174169345	-0.2486477154107	0.77790773883514	-0.17	1	2023-06-03 16:06:13	2023-06-03 16:06:13
336	ff92c2f177	0.66	0.54812949212425	1.1548762253345	-0.15067823151101	1.053554854196	-1.38	1	2023-06-03 16:06:55	2023-06-03 16:06:55
337	a59b028548	0.26	0.17608493965414	1.0811520504747	-0.11669168013645	1.1118862023756	-0.11	1	2023-06-03 17:17:34	2023-06-03 17:17:34
338	a59b028548	0.18	0.14997611058278	0.92403829960646	0.01597909307662	0.73724872709037	0.39	1	2023-06-03 17:18:41	2023-06-03 17:18:41
339	a59b028548	-0.45	-0.33336699070963	1.2829782804743	0.34722463829399	1.5082902929069	-0.92	1	2023-06-03 17:19:45	2023-06-03 17:19:45
340	a59b028548	-0.24	0.14247275613699	1.0083809678651	0.41028829770368	1.09329835978	-0.06	1	2023-06-03 17:20:39	2023-06-03 17:20:39
341	1309e0c93b	-0.25	-0.31810620030114	1.0322568940176	-0.028554008706553	1.1632784950925	-0.09	1	2023-06-03 21:31:33	2023-06-03 21:31:33
342	1309e0c93b	-0.60	0.052759330407736	1.0789856906093	0.47977709261985	0.71725945219102	-0.85	1	2023-06-03 23:22:17	2023-06-03 23:22:17
343	1309e0c93b	-0.68	-0.3542024204362	0.76496686071219	0.24385019917414	0.87724394197703	-1.66	1	2023-06-03 23:23:00	2023-06-03 23:23:00
344	1309e0c93b	-0.63	-0.059567801478096	0.93556858888499	0.43702880961644	0.78982467939771	-1.20	1	2023-06-03 23:23:40	2023-06-03 23:23:40
345	1309e0c93b	-0.24	-0.30561439401466	0.84439052386095	-0.045994839151229	1.0980305417054	-0.10	1	2023-06-03 23:24:29	2023-06-03 23:24:29
346	1309e0c93b	0.48	0.2821721827855	1.1311506268383	-0.15957296618763	0.91638597315274	-0.72	1	2023-06-03 23:25:08	2023-06-03 23:25:08
347	2e006b735f	0.00	0.027705078967566	1.0874627666738	0.02414302317252	0.83884764182822	2.40	1	2023-06-04 00:31:37	2023-06-04 00:31:37
348	72a7d4d47b	-0.02	0.35402628188823	1.1589278467586	0.37595267912613	1.0189733232901	1.70	1	2023-06-04 08:01:12	2023-06-04 08:01:12
349	73edb425b7	-0.09	-0.11930608047492	0.94001683356972	-0.011842172053751	1.132179881505	0.75	1	2023-06-04 09:02:03	2023-06-04 09:02:03
350	73edb425b7	-0.57	-0.03649927598555	1.1258809715855	0.33311358614073	0.64754426469596	-0.62	1	2023-06-04 09:02:58	2023-06-04 09:02:58
351	73edb425b7	0.29	0.14626375806965	1.010450717249	-0.19221204018838	1.1835478868923	-0.28	1	2023-06-04 09:03:45	2023-06-04 09:03:45
352	fff8c30e58	-0.06	-0.052490479625194	1.2619480860027	0.006155378308291	0.99368254349402	1.20	1	2023-06-04 14:12:56	2023-06-04 14:12:56
353	73edb425b7	0.10	-0.078437966861961	1.1892159192248	-0.15084585298436	0.75536306433464	0.99	1	2023-06-04 15:43:01	2023-06-04 15:43:01
354	6f96fabae3	-0.07	-0.16333674727782	0.78227268223635	-0.10102061350137	0.89855072838915	0.98	1	2023-06-04 18:27:45	2023-06-04 18:27:45
355	07d6265486	-0.61	-0.26891606413107	0.80221266869921	0.34126786809625	1.0020871370202	-1.50	1	2023-06-04 21:02:25	2023-06-04 21:02:25
356	ff55040f59	0.17	-0.012648774650184	0.97264706376566	-0.1873405184369	1.0409124162904	0.32	1	2023-06-05 00:30:17	2023-06-05 00:30:17
357	ff55040f59	-0.31	0.070017881608857	0.92150226214078	0.32464159569024	0.81332477905486	-0.22	1	2023-06-05 00:31:34	2023-06-05 00:31:34
358	07d6265486	-0.37	-0.36992026804972	1.0542724214281	-0.091534760937275	0.7625704968215	-0.25	1	2023-06-05 02:24:40	2023-06-05 02:24:40
359	55c781238a	0.04	0.018865086282239	1.0684846435239	-0.010175552816233	0.80668179396162	1.49	1	2023-06-05 03:10:40	2023-06-05 03:10:40
360	e62733e006	-0.37	-0.18534146330348	0.70927978854551	0.30429642071761	1.3351431986319	-0.81	1	2023-06-05 04:12:57	2023-06-05 04:12:57
361	e62733e006	0.27	-0.12022860296742	1.2353099038957	-0.40040828665646	1.0325141110831	-0.02	1	2023-06-05 04:13:46	2023-06-05 04:13:46
362	65fc3500be	0.36	0.043905783603946	1.1573712986713	-0.46940389624465	1.4359405519634	-0.60	1	2023-06-05 10:55:22	2023-06-05 10:55:22
363	fff8c30e58	0.38	0.096223461780257	1.0487015881342	-0.29442389260047	1.021414402782	-0.54	1	2023-06-05 14:04:10	2023-06-05 14:04:10
364	fff8c30e58	0.67	0.26308076049242	0.94268293077739	-0.26081898986894	0.78511837053598	-1.29	1	2023-06-05 14:04:49	2023-06-05 14:04:49
365	fff8c30e58	0.10	0.11051189127323	1.0944474192051	-0.0018473050892691	1.1136279322273	0.76	1	2023-06-05 14:05:26	2023-06-05 14:05:26
366	07d6265486	0.03	-0.15682798929748	0.92338181894016	-0.19698073268933	1.2055173637612	1.38	1	2023-06-05 15:39:04	2023-06-05 15:39:04
367	72a7d4d47b	0.08	0.16780226717694	0.68045039495114	0.079367658067987	1.0516217878737	0.77	1	2023-06-05 17:12:53	2023-06-05 17:12:53
368	07d6265486	-0.20	-0.077371096890669	1.0588003139076	0.11137618521512	0.92207341049809	0.24	1	2023-06-05 21:32:25	2023-06-05 21:32:25
369	6c49d1f204	0.14	-0.1136971040174	0.81167765855696	-0.25942680551348	1.0064540214458	0.40	1	2023-06-06 06:54:17	2023-06-06 06:54:17
370	551ffb1b22	-0.07	-0.12386184994363	0.99485035440304	-0.069255658235399	0.76387289784708	1.09	1	2023-06-06 12:54:35	2023-06-06 12:54:35
371	fff8c30e58	0.96	0.17483485839784	1.0591213562771	-0.43440229715763	0.63709883341842	-1.56	1	2023-06-06 14:10:51	2023-06-06 14:10:51
372	fff8c30e58	-0.50	-0.11963713249436	1.1941532202599	0.23348121138067	0.7129800818195	-0.47	1	2023-06-06 14:11:30	2023-06-06 14:11:30
373	fff8c30e58	-0.49	-0.32377378599054	0.87911412742498	0.18747591555242	1.0487441717954	-1.05	1	2023-06-06 14:12:05	2023-06-06 14:12:05
374	fff8c30e58	0.19	0.098377444745475	1.2630631497663	-0.11359931385061	1.1019440392188	0.30	1	2023-06-06 14:12:41	2023-06-06 14:12:41
375	e9390c54e4	0.12	0.33654202847292	0.55552838394458	0.20276090883921	1.1266967510744	0.45	1	2023-06-06 17:39:12	2023-06-06 17:39:12
376	2797915e6e	0.40	0.11160977831587	0.97108457857505	-0.16546479460992	0.7011646079786	-0.35	1	2023-06-06 18:08:05	2023-06-06 18:08:05
377	1309e0c93b	-0.40	-0.19170058948937	0.64893479435944	0.23357443139603	1.0514819283608	-0.91	1	2023-06-06 23:50:47	2023-06-06 23:50:47
378	07d6265486	-1.31	-0.64819006893425	0.88320012792184	0.3936593513496	0.79763228521711	-2.97	1	2023-06-07 02:07:36	2023-06-07 02:07:36
379	fff8c30e58	0.08	0.064709336889835	0.70890659921379	-0.019845455190612	1.0121764501976	0.79	1	2023-06-07 14:05:48	2023-06-07 14:05:48
380	6865be8b3a	-0.22	-0.29218046787746	1.0820952151618	-0.028484959418744	1.1780529683451	0.04	1	2023-06-08 08:22:03	2023-06-08 08:22:03
381	6865be8b3a	-0.13	-0.049970943493262	1.0971198109686	0.065019534919108	0.9117478252898	0.67	1	2023-06-08 08:22:50	2023-06-08 08:22:50
382	6865be8b3a	0.22	0.089207734565032	0.98953568916901	-0.22075305594887	1.3963443873351	-0.06	1	2023-06-08 08:23:39	2023-06-08 08:23:39
383	9252d94eb6	0.09	-0.060520641988981	0.8475445693296	-0.12419331155407	0.72482853927938	0.92	1	2023-06-08 16:52:32	2023-06-08 16:52:32
384	b18c90c4f5	0.20	0.049907898861899	1.0345036025399	-0.096349949730932	0.74877030971221	0.39	1	2023-06-08 18:02:23	2023-06-08 18:02:23
385	b18c90c4f5	0.15	0.40162789795875	0.84548286576566	0.22929330050642	1.1665917223393	0.35	1	2023-06-08 18:03:14	2023-06-08 18:03:14
386	b18c90c4f5	-0.78	0.071945892153275	1.0661843679818	0.71561884674093	0.82696071215046	-1.50	1	2023-06-08 18:03:59	2023-06-08 18:03:59
387	0dd2d9fdd1	0.02	-0.11342677516848	0.90981447545891	-0.13247273404985	0.93583788837481	1.68	1	2023-06-08 18:57:19	2023-06-08 18:57:19
388	0dd2d9fdd1	0.42	0.22185033335014	0.80382304304242	-0.20137487999611	1.0009856337434	-0.85	1	2023-06-08 18:58:04	2023-06-08 18:58:04
389	0dd2d9fdd1	0.75	0.15582581600283	0.84399913372918	-0.37213378688903	0.70802926518823	-1.51	1	2023-06-08 18:58:48	2023-06-08 18:58:48
390	0dd2d9fdd1	0.03	-0.17806300032306	0.5024084998138	-0.21328104742817	1.1760005160038	1.36	1	2023-06-08 18:59:35	2023-06-08 18:59:35
391	40d9d19c86	0.13	-0.18926576975853	0.87008801705574	-0.30345351353332	0.89992910242021	0.58	1	2023-06-08 19:29:56	2023-06-08 19:29:56
392	5d400b32c9	-0.27	-0.29739782526988	1.0536371048127	0.0030885220619686	1.1207752247197	-0.15	1	2023-06-09 00:04:35	2023-06-09 00:04:35
393	7a2fdf1cea	0.57	0.25289621593772	1.0265685664027	-0.36107818242165	1.0859990380457	-1.22	1	2023-06-09 00:50:49	2023-06-09 00:50:49
394	7a2fdf1cea	0.15	0.31903111089397	0.83636742860528	0.16844204751554	0.99849057957307	0.38	1	2023-06-09 00:51:53	2023-06-09 00:51:53
395	7a2fdf1cea	-0.03	0.062630493358492	1.0676042544655	0.092604001328651	0.88889590326469	1.49	1	2023-06-09 00:52:35	2023-06-09 00:52:35
396	9252d94eb6	-0.11	-0.088363414910415	1.0933188456775	0.022482547851016	1.0091259580352	0.73	1	2023-06-09 01:15:40	2023-06-09 01:15:40
397	20c6cf9b66	0.24	-0.13320303933275	0.88440931506465	-0.34703786275158	0.88398305476563	0.00	1	2023-06-09 01:47:06	2023-06-09 01:47:06
398	0eba3300a3	-0.58	-0.47482291773404	0.73812907203222	0.099375757143277	0.986929392315	-1.45	1	2023-06-09 02:09:40	2023-06-09 02:09:40
399	0eba3300a3	-0.02	0.12617397907931	0.91120958031601	0.14125714178278	0.95914525384204	1.80	1	2023-06-09 02:10:43	2023-06-09 02:10:43
400	8d382113e6	-0.27	-0.07283925215468	1.1382694609225	0.15184227377234	0.8427815462783	0.08	1	2023-06-09 02:13:48	2023-06-09 02:13:48
401	8c0e8dcf0f	-0.52	0.018749970533873	0.93761664439047	0.43403160963678	0.8000707966234	-0.88	1	2023-06-09 02:44:30	2023-06-09 02:44:30
402	55c781238a	-0.35	-0.11175368443094	1.224371552359	0.28163071954278	1.1195870274328	-0.38	1	2023-06-09 04:18:46	2023-06-09 04:18:46
403	e80b9d9b0b	-0.04	0.17576687466301	1.0523826527945	0.21916234446107	1.1326549793948	1.35	1	2023-06-09 04:48:27	2023-06-09 04:48:27
404	058e038d81	0.07	0.096411550452791	1.2162363799377	-0.01050228059405	1.5126365727988	0.94	1	2023-06-09 05:10:36	2023-06-09 05:10:36
405	c7391ec6fe	0.45	-0.029855541230437	0.75867993125954	-0.37578833592473	0.76092371166267	-0.81	1	2023-06-09 05:13:06	2023-06-09 05:13:06
406	20c6cf9b66	0.99	0.23972199184009	0.60926262839632	-0.30278969953551	0.55009838659111	-2.23	1	2023-06-09 06:34:40	2023-06-09 06:34:40
407	0a2441f8cb	0.06	0.058614399274573	0.84750970846324	-0.0066587908657968	1.1131986156212	1.05	1	2023-06-09 07:27:03	2023-06-09 07:27:03
408	a5311eec87	0.11	0.062782703249963	0.7205061163191	-0.05664459716444	1.0985021434387	0.58	1	2023-06-09 07:38:36	2023-06-09 07:38:36
409	a5311eec87	0.10	0.064592076003682	0.81891682353275	-0.06068873505413	1.1987853206603	0.62	1	2023-06-09 07:39:29	2023-06-09 07:39:29
410	a5311eec87	-0.49	-0.28355873540132	0.71250899615393	0.23160412382369	1.0503179474438	-1.19	1	2023-06-09 07:40:10	2023-06-09 07:40:10
411	a5311eec87	-0.05	-0.14123071125347	1.2788028414161	-0.097281231415587	0.87289592519964	1.34	1	2023-06-09 07:40:52	2023-06-09 07:40:52
412	a5311eec87	0.16	0.08297024347731	0.77943930007377	-0.043208866751116	0.81299054252156	0.40	1	2023-06-09 07:41:29	2023-06-09 07:41:29
413	a5311eec87	-0.41	-0.22022814240872	1.0374245298707	0.16506696155593	0.94876580952977	-0.58	1	2023-06-09 07:42:06	2023-06-09 07:42:06
414	c7391ec6fe	-0.40	-0.36655407692025	1.0630909479116	0.11022404341254	1.1867225672551	-0.70	1	2023-06-09 08:03:37	2023-06-09 08:03:37
415	c7391ec6fe	0.05	0.22852739241282	1.2822258251183	0.16712396919281	1.178271398501	1.22	1	2023-06-09 08:07:13	2023-06-09 08:07:13
416	c7391ec6fe	-0.34	-0.33012158353712	0.8270600792125	0.026748816543853	1.0619428774553	-0.53	1	2023-06-09 08:23:48	2023-06-09 08:23:48
417	c7391ec6fe	-0.07	0.13278620819719	0.68846689631771	0.19574148086341	0.94661086928632	0.96	1	2023-06-09 08:24:23	2023-06-09 08:24:23
418	c7391ec6fe	0.29	0.12245806035715	0.90615497154987	-0.10788913409055	0.80132478319212	-0.12	1	2023-06-09 08:24:59	2023-06-09 08:24:59
419	c7391ec6fe	-1.24	-0.73471507560655	1.0086541776666	0.12834526368033	0.69477211284089	-2.37	1	2023-06-09 08:25:39	2023-06-09 08:25:39
420	c7391ec6fe	-0.49	-0.25362665761492	0.90692052415966	0.27798255800224	1.0749515414764	-1.07	1	2023-06-09 08:47:48	2023-06-09 08:47:48
421	c7391ec6fe	-0.01	0.14808020077322	1.4790685617954	0.15892301698954	0.97308041627002	2.07	1	2023-06-09 08:48:39	2023-06-09 08:48:39
422	3a580f1422	0.48	0.33560788080047	1.1491839835476	-0.10740508456724	0.92517756672969	-0.71	1	2023-06-09 08:58:23	2023-06-09 08:58:23
423	52b84ac23f	-0.32	-0.22529777835806	1.1652715632588	0.070020232819031	0.90935591988533	-0.17	1	2023-06-09 09:49:58	2023-06-09 09:49:58
424	80533c2558	0.13	0.066678710452737	0.97825296085692	-0.057522405621595	0.95154034593751	0.58	1	2023-06-09 10:29:53	2023-06-09 10:29:53
425	8f75ebcd08	-0.40	-0.033399273844627	1.143563947866	0.22067518137826	0.62869404896041	-0.14	1	2023-06-09 10:57:08	2023-06-09 10:57:08
426	551ffb1b22	0.04	-0.0047363364689437	1.1480591603509	-0.050153381585854	1.1631911561871	1.35	1	2023-06-09 11:00:31	2023-06-09 11:00:31
427	36599c7eff	-0.02	0.16940003997434	0.75269532803791	0.18595659250522	0.97256349333466	1.72	1	2023-06-09 11:33:25	2023-06-09 11:33:25
428	945e8bb049	0.08	0.13747654740347	0.8462818843198	0.036555334133037	1.2340929642156	0.80	1	2023-06-09 11:45:33	2023-06-09 11:45:33
429	945e8bb049	0.05	-0.10873932631041	0.80383055507639	-0.14810024579908	0.82725561772466	1.24	1	2023-06-09 11:46:35	2023-06-09 11:46:35
430	945e8bb049	-0.09	0.041362789530414	0.70244217618765	0.080355264226112	0.45667434643692	1.05	1	2023-06-09 11:47:25	2023-06-09 11:47:25
431	ddd11f4e60	0.55	0.2292945256333	1.1621781488792	-0.37966652502056	1.1029347298205	-1.09	1	2023-06-09 11:54:56	2023-06-09 11:54:56
432	fff8c30e58	-0.64	-0.1545222296805	1.1971098806111	0.40750093218958	0.87955472402824	-1.05	1	2023-06-09 14:15:52	2023-06-09 14:15:52
433	fff8c30e58	-0.32	0.19264865262947	0.82150050625949	0.54878293735439	1.1182222172435	-0.49	1	2023-06-09 14:16:28	2023-06-09 14:16:28
434	fff8c30e58	0.67	0.27878435011856	1.5343773930207	-0.31184631126031	0.88249043970273	-0.86	1	2023-06-09 14:17:06	2023-06-09 14:17:06
435	fff8c30e58	-0.10	-0.047531674446	1.0724165433561	0.090220824980799	1.3791609746642	0.69	1	2023-06-09 14:18:27	2023-06-09 14:18:27
436	551ffb1b22	-0.51	-0.25702408417241	0.92520573855482	0.17560954569039	0.8545044532898	-0.92	1	2023-06-09 15:23:41	2023-06-09 15:23:41
