id	userid	game_name	z	score	skill	trials	level	created_at	updated_at
2178	59b5d6e957	card	-1.14	10.52	0.70	1080	4	2023-06-14 06:39:04	2023-06-14 06:39:04
2179	59b5d6e957	sequential_card	-0.05	25.86	1.72	1480	4	2023-06-14 07:45:16	2023-06-14 07:45:16
2180	59b5d6e957	card_draw	-11.94	0.00	0.00	660	4	2023-06-14 07:35:38	2023-06-14 07:35:38
2181	59b5d6e957	lottery	-14.05	0.00	0.00	30	4	2023-06-11 14:01:00	2023-06-11 14:01:00
2182	59b5d6e957	lottery	-14.05	0.00	0.00	30	4	2023-06-11 14:01:00	2023-06-11 14:01:00
2183	52b84ac23f	remote_viewing	-0.79	14.28	0.95	40	2	2023-06-09 11:12:43	2023-06-09 11:12:43
2184	52b84ac23f	long_remote_viewing	-1.42	8.16	0.54	2	2	2023-06-09 09:53:25	2023-06-09 09:53:25
2185	52b84ac23f	location	0.08	28.50	1.90	20	2	2023-06-09 09:50:55	2023-06-09 09:50:55
2186	52b84ac23f	bubbles	-0.17	23.69	1.58	1	2	2023-06-09 09:49:58	2023-06-09 09:49:58
2187	52b84ac23f	card	-1.06	11.31	0.75	50	2	2023-06-09 11:48:35	2023-06-09 11:48:35
2188	52b84ac23f	sequential_card	-0.32	21.17	1.41	40	2	2023-06-09 11:54:15	2023-06-09 11:54:15
2189	52b84ac23f	card_draw	-1.98	4.83	0.32	10	2	2023-06-09 13:09:22	2023-06-09 13:09:22
2190	52b84ac23f	lottery	-6.36	0.06	0.00	1	2	2023-06-09 11:17:12	2023-06-09 11:17:12
2191	52b84ac23f	lottery	-6.36	0.06	0.00	1	2	2023-06-09 11:17:12	2023-06-09 11:17:12
2192	19cd35db10	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2193	19cd35db10	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2194	19cd35db10	location	0.00	0.00	0.00	0	1	NULL	NULL
2195	19cd35db10	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2196	19cd35db10	card	0.00	0.00	0.00	0	1	NULL	NULL
2197	19cd35db10	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2198	19cd35db10	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2199	19cd35db10	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2200	19cd35db10	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2201	448b02d015	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2202	448b02d015	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2203	448b02d015	location	0.00	0.00	0.00	0	1	NULL	NULL
2204	448b02d015	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2205	448b02d015	card	0.00	0.00	0.00	0	1	NULL	NULL
2206	448b02d015	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2207	448b02d015	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2208	448b02d015	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2209	448b02d015	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2210	3058b7a5ce	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2211	3058b7a5ce	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2212	3058b7a5ce	location	0.00	0.00	0.00	0	1	NULL	NULL
2213	3058b7a5ce	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2214	3058b7a5ce	card	0.00	0.00	0.00	0	1	NULL	NULL
2215	3058b7a5ce	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2216	3058b7a5ce	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2217	3058b7a5ce	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2218	3058b7a5ce	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2219	9a8fd03900	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2220	9a8fd03900	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2221	9a8fd03900	location	0.00	0.00	0.00	0	1	NULL	NULL
2222	9a8fd03900	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2223	9a8fd03900	card	0.00	0.00	0.00	0	1	NULL	NULL
2224	9a8fd03900	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2225	9a8fd03900	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2226	9a8fd03900	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2227	9a8fd03900	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2228	8fe6170a0d	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2229	8fe6170a0d	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2230	8fe6170a0d	location	0.00	0.00	0.00	0	1	NULL	NULL
2231	8fe6170a0d	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2232	8fe6170a0d	card	0.00	0.00	0.00	0	1	NULL	NULL
2233	8fe6170a0d	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2234	8fe6170a0d	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2235	8fe6170a0d	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2236	8fe6170a0d	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2237	b18c90c4f5	remote_viewing	-1.19	10.08	0.67	40	2	2023-06-08 17:58:35	2023-06-08 17:58:35
2238	b18c90c4f5	long_remote_viewing	-1.50	7.59	0.51	2	2	2023-06-08 18:52:08	2023-06-08 18:52:08
2239	b18c90c4f5	location	3.03	88.43	5.90	40	2	2023-06-08 18:01:38	2023-06-08 18:01:38
2240	b18c90c4f5	bubbles	-0.82	13.96	0.93	5	2	2023-06-08 18:03:59	2023-06-08 18:03:59
2241	b18c90c4f5	card	-0.91	12.87	0.86	30	2	2023-06-08 18:05:58	2023-06-08 18:05:58
2242	b18c90c4f5	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2243	b18c90c4f5	card_draw	-0.21	23.06	1.54	20	2	2023-06-08 18:11:55	2023-06-08 18:11:55
2244	b18c90c4f5	lottery	-7.62	0.02	0.00	6	3	2023-06-08 18:12:50	2023-06-08 18:12:50
2245	b18c90c4f5	lottery	-7.62	0.02	0.00	6	3	2023-06-08 18:12:50	2023-06-08 18:12:50
2246	07d6265486	remote_viewing	-0.47	18.76	1.25	260	3	2023-06-07 02:12:56	2023-06-07 02:12:56
2247	07d6265486	long_remote_viewing	0.26	32.29	2.15	10	3	2023-06-05 21:29:53	2023-06-05 21:29:53
2248	07d6265486	location	5.31	98.67	6.58	340	3	2023-06-07 02:11:24	2023-06-07 02:11:24
2249	07d6265486	bubbles	-0.65	16.08	1.07	14	3	2023-06-07 02:07:36	2023-06-07 02:07:36
2250	07d6265486	card	-0.10	24.98	1.67	132	3	2023-06-07 02:08:12	2023-06-07 02:08:12
2251	07d6265486	sequential_card	0.03	27.56	1.84	150	3	2023-06-07 02:09:17	2023-06-07 02:09:17
2252	07d6265486	card_draw	-3.02	1.76	0.12	120	3	2023-06-07 02:10:26	2023-06-07 02:10:26
2253	07d6265486	lottery	-10.53	0.00	0.00	8	3	2023-06-05 15:37:01	2023-06-05 15:37:01
2254	07d6265486	lottery	-10.53	0.00	0.00	8	3	2023-06-05 15:37:01	2023-06-05 15:37:01
2255	6967cabefd	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2256	6967cabefd	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2257	6967cabefd	location	0.00	0.00	0.00	0	1	NULL	NULL
2258	6967cabefd	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2259	6967cabefd	card	0.00	0.00	0.00	0	1	NULL	NULL
2260	6967cabefd	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2261	6967cabefd	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2262	6967cabefd	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2263	6967cabefd	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2264	2446d585aa	remote_viewing	0.00	26.89	1.79	100	2	2023-06-02 17:34:06	2023-06-02 17:34:06
2265	2446d585aa	long_remote_viewing	0.13	29.47	1.96	2	2	2023-06-02 01:55:11	2023-06-02 01:55:11
2266	2446d585aa	location	1.46	61.30	4.09	20	2	2023-06-02 01:42:51	2023-06-02 01:42:51
2267	2446d585aa	bubbles	0.31	33.50	2.23	6	3	2023-06-02 17:34:57	2023-06-02 17:34:57
2268	2446d585aa	card	0.79	44.77	2.98	10	2	2023-06-02 01:44:27	2023-06-02 01:44:27
2269	2446d585aa	sequential_card	0.53	38.49	2.57	30	2	2023-06-02 02:03:05	2023-06-02 02:03:05
2270	2446d585aa	card_draw	-1.90	5.23	0.35	50	2	2023-06-02 02:07:19	2023-06-02 02:07:19
2271	2446d585aa	lottery	0.14	29.73	1.98	1	2	2023-06-02 01:43:28	2023-06-02 01:43:28
2272	2446d585aa	lottery	0.14	29.73	1.98	1	2	2023-06-02 01:43:28	2023-06-02 01:43:28
2273	a2f7c8fcb0	remote_viewing	0.56	39.17	2.61	20	2	2023-06-09 15:46:21	2023-06-09 15:46:21
2274	a2f7c8fcb0	long_remote_viewing	0.27	32.49	2.17	2	2	2023-06-09 15:53:16	2023-06-09 15:53:16
2275	a2f7c8fcb0	location	1.31	57.69	3.85	20	2	2023-06-09 15:50:11	2023-06-09 15:50:11
2276	a2f7c8fcb0	bubbles	-1.04	11.51	0.77	1	2	2023-06-09 15:47:42	2023-06-09 15:47:42
2277	a2f7c8fcb0	card	0.00	0.00	0.00	0	1	NULL	NULL
2278	a2f7c8fcb0	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2279	a2f7c8fcb0	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2280	a2f7c8fcb0	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2281	a2f7c8fcb0	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2282	feb869f610	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2283	feb869f610	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2284	feb869f610	location	0.00	0.00	0.00	0	1	NULL	NULL
2285	feb869f610	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2286	feb869f610	card	0.00	0.00	0.00	0	1	NULL	NULL
2287	feb869f610	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2288	feb869f610	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2289	feb869f610	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2290	feb869f610	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2291	2c8e3b9bb4	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2292	2c8e3b9bb4	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2293	2c8e3b9bb4	location	0.00	0.00	0.00	0	1	NULL	NULL
2294	2c8e3b9bb4	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2295	2c8e3b9bb4	card	0.00	0.00	0.00	0	1	NULL	NULL
2296	2c8e3b9bb4	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2297	2c8e3b9bb4	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2298	2c8e3b9bb4	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2299	2c8e3b9bb4	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2300	ddd11f4e60	remote_viewing	0.00	26.89	1.79	20	2	2023-06-09 11:53:18	2023-06-09 11:53:18
2301	ddd11f4e60	long_remote_viewing	-0.90	13.03	0.87	2	2	2023-06-09 12:03:48	2023-06-09 12:03:48
2302	ddd11f4e60	location	1.93	71.71	4.78	20	2	2023-06-09 11:59:45	2023-06-09 11:59:45
2303	ddd11f4e60	bubbles	-1.09	11.01	0.73	1	2	2023-06-09 11:54:56	2023-06-09 11:54:56
2304	ddd11f4e60	card	0.00	0.00	0.00	0	1	NULL	NULL
2305	ddd11f4e60	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2306	ddd11f4e60	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2307	ddd11f4e60	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2308	ddd11f4e60	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2309	95a6080a7a	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2310	95a6080a7a	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2311	95a6080a7a	location	0.00	0.00	0.00	0	1	NULL	NULL
2312	95a6080a7a	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2313	95a6080a7a	card	0.00	0.00	0.00	0	1	NULL	NULL
2314	95a6080a7a	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2315	95a6080a7a	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2316	95a6080a7a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2317	95a6080a7a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2318	73edb425b7	remote_viewing	2.59	83.01	5.53	60	2	2023-06-04 08:54:37	2023-06-04 08:54:37
2319	73edb425b7	long_remote_viewing	0.31	33.33	2.22	9	2	2023-06-08 06:36:46	2023-06-08 06:36:46
2320	73edb425b7	location	8.83	99.96	6.66	180	2	2023-06-04 18:19:37	2023-06-04 18:19:37
2321	73edb425b7	bubbles	0.29	32.98	2.20	10	3	2023-06-04 15:43:01	2023-06-04 15:43:01
2322	73edb425b7	card	2.28	78.25	5.22	30	2	2023-06-02 05:26:25	2023-06-02 05:26:25
2323	73edb425b7	sequential_card	0.42	35.89	2.39	10	2	2023-06-02 06:57:24	2023-06-02 06:57:24
2324	73edb425b7	card_draw	0.00	26.89	1.79	10	2	2023-06-02 07:06:42	2023-06-02 07:06:42
2325	73edb425b7	lottery	0.14	29.73	1.98	1	2	2023-06-02 07:29:51	2023-06-02 07:29:51
2326	73edb425b7	lottery	0.14	29.73	1.98	1	2	2023-06-02 07:29:51	2023-06-02 07:29:51
2327	ff83403c22	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2328	ff83403c22	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2329	ff83403c22	location	0.00	0.00	0.00	0	1	NULL	NULL
2330	ff83403c22	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2331	ff83403c22	card	0.00	0.00	0.00	0	1	NULL	NULL
2332	ff83403c22	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2333	ff83403c22	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2334	ff83403c22	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2335	ff83403c22	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2336	945e8bb049	remote_viewing	2.24	77.56	5.17	20	2	2023-06-09 11:51:11	2023-06-09 11:51:11
2337	945e8bb049	long_remote_viewing	1.41	60.04	4.00	2	2	2023-06-09 11:56:42	2023-06-09 11:56:42
2338	945e8bb049	location	-0.90	13.03	0.87	40	2	2023-06-09 12:14:30	2023-06-09 12:14:30
2339	945e8bb049	bubbles	1.78	68.65	4.58	3	2	2023-06-09 11:47:25	2023-06-09 11:47:25
2340	945e8bb049	card	0.00	26.89	1.79	10	2	2023-06-09 12:16:50	2023-06-09 12:16:50
2341	945e8bb049	sequential_card	-0.07	25.54	1.70	10	2	2023-06-09 12:20:07	2023-06-09 12:20:07
2342	945e8bb049	card_draw	-2.55	2.79	0.19	10	2	2023-06-09 12:26:47	2023-06-09 12:26:47
2343	945e8bb049	lottery	-6.54	0.05	0.00	3	2	2023-06-09 12:29:38	2023-06-09 12:29:38
2344	945e8bb049	lottery	-6.54	0.05	0.00	3	2	2023-06-09 12:29:38	2023-06-09 12:29:38
2345	4051be7a47	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2346	4051be7a47	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2347	4051be7a47	location	0.00	0.00	0.00	0	1	NULL	NULL
2348	4051be7a47	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2349	4051be7a47	card	0.00	0.00	0.00	0	1	NULL	NULL
2350	4051be7a47	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2351	4051be7a47	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2352	4051be7a47	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2353	4051be7a47	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2354	d2dd8d1064	remote_viewing	1.55	63.49	4.23	260	3	2023-06-02 14:54:10	2023-06-02 14:54:10
2355	d2dd8d1064	long_remote_viewing	0.27	32.42	2.16	10	3	2023-06-02 14:53:34	2023-06-02 14:53:34
2356	d2dd8d1064	location	3.82	94.40	6.29	240	3	2023-06-02 14:58:12	2023-06-02 14:58:12
2357	d2dd8d1064	bubbles	-0.93	12.72	0.85	7	3	2023-06-02 15:10:27	2023-06-02 15:10:27
2358	d2dd8d1064	card	0.68	42.17	2.81	120	3	2023-06-02 15:14:24	2023-06-02 15:14:24
2359	d2dd8d1064	sequential_card	-0.43	19.35	1.29	120	3	2023-06-02 15:20:52	2023-06-02 15:20:52
2360	d2dd8d1064	card_draw	-3.63	0.97	0.06	140	3	2023-06-02 15:26:54	2023-06-02 15:26:54
2361	d2dd8d1064	lottery	-12.93	0.00	0.00	6	3	2023-06-02 15:12:04	2023-06-02 15:12:04
2362	d2dd8d1064	lottery	-12.93	0.00	0.00	6	3	2023-06-02 15:12:04	2023-06-02 15:12:04
2363	4f53f6e57a	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2364	4f53f6e57a	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2365	4f53f6e57a	location	0.00	0.00	0.00	0	1	NULL	NULL
2366	4f53f6e57a	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2367	4f53f6e57a	card	0.00	0.00	0.00	0	1	NULL	NULL
2368	4f53f6e57a	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2369	4f53f6e57a	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2370	4f53f6e57a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2371	4f53f6e57a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2372	6e81384bdb	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2373	6e81384bdb	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2374	6e81384bdb	location	0.00	0.00	0.00	0	1	NULL	NULL
2375	6e81384bdb	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2376	6e81384bdb	card	0.00	0.00	0.00	0	1	NULL	NULL
2377	6e81384bdb	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2378	6e81384bdb	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2379	6e81384bdb	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2380	6e81384bdb	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2381	93122a9e4a	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2382	93122a9e4a	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2383	93122a9e4a	location	0.00	0.00	0.00	0	1	NULL	NULL
2384	93122a9e4a	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2385	93122a9e4a	card	0.00	0.00	0.00	0	1	NULL	NULL
2386	93122a9e4a	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2387	93122a9e4a	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2388	93122a9e4a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2389	93122a9e4a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2390	d6e00f39c0	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2391	d6e00f39c0	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2392	d6e00f39c0	location	0.00	0.00	0.00	0	1	NULL	NULL
2393	d6e00f39c0	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2394	d6e00f39c0	card	0.00	0.00	0.00	0	1	NULL	NULL
2395	d6e00f39c0	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2396	d6e00f39c0	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2397	d6e00f39c0	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2398	d6e00f39c0	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2399	163f0dda03	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2400	163f0dda03	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2401	163f0dda03	location	0.00	0.00	0.00	0	1	NULL	NULL
2402	163f0dda03	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2403	163f0dda03	card	0.00	0.00	0.00	0	1	NULL	NULL
2404	163f0dda03	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2405	163f0dda03	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2406	163f0dda03	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2407	163f0dda03	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2408	62b3e910b4	remote_viewing	1.68	66.37	4.42	20	2	2023-06-01 23:40:28	2023-06-01 23:40:28
2409	62b3e910b4	long_remote_viewing	0.31	33.32	2.22	6	2	2023-06-01 23:59:35	2023-06-01 23:59:35
2410	62b3e910b4	location	1.12	53.10	3.54	40	2	2023-06-01 23:56:45	2023-06-01 23:56:45
2411	62b3e910b4	bubbles	0.02	27.35	1.82	3	2	2023-06-02 00:03:22	2023-06-02 00:03:22
2412	62b3e910b4	card	0.00	26.89	1.79	10	2	2023-06-02 00:06:59	2023-06-02 00:06:59
2413	62b3e910b4	sequential_card	0.14	29.73	1.98	10	2	2023-06-02 00:08:30	2023-06-02 00:08:30
2414	62b3e910b4	card_draw	-0.57	17.22	1.15	10	2	2023-06-02 00:10:49	2023-06-02 00:10:49
2415	62b3e910b4	lottery	0.14	29.73	1.98	1	2	2023-06-02 00:05:16	2023-06-02 00:05:16
2416	62b3e910b4	lottery	0.14	29.73	1.98	1	2	2023-06-02 00:05:16	2023-06-02 00:05:16
2417	b1ccabc394	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2418	b1ccabc394	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2419	b1ccabc394	location	0.00	0.00	0.00	0	1	NULL	NULL
2420	b1ccabc394	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2421	b1ccabc394	card	0.00	0.00	0.00	0	1	NULL	NULL
2422	b1ccabc394	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2423	b1ccabc394	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2424	b1ccabc394	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2425	b1ccabc394	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2426	92ad067d7a	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2427	92ad067d7a	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2428	92ad067d7a	location	0.00	0.00	0.00	0	1	NULL	NULL
2429	92ad067d7a	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2430	92ad067d7a	card	0.00	0.00	0.00	0	1	NULL	NULL
2431	92ad067d7a	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2432	92ad067d7a	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2433	92ad067d7a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2434	92ad067d7a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2435	72a7d4d47b	remote_viewing	0.32	33.70	2.25	60	2	2023-06-05 17:11:57	2023-06-05 17:11:57
2436	72a7d4d47b	long_remote_viewing	1.53	62.97	4.20	6	2	2023-06-05 17:15:56	2023-06-05 17:15:56
2437	72a7d4d47b	location	0.71	42.80	2.85	60	2	2023-06-05 17:13:51	2023-06-05 17:13:51
2438	72a7d4d47b	bubbles	1.57	63.89	4.26	3	2	2023-06-05 17:12:53	2023-06-05 17:12:53
2439	72a7d4d47b	card	0.00	0.00	0.00	0	1	NULL	NULL
2440	72a7d4d47b	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2441	72a7d4d47b	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2442	72a7d4d47b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2443	72a7d4d47b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2444	6865be8b3a	remote_viewing	0.97	49.25	3.28	60	2	2023-06-08 11:11:43	2023-06-08 11:11:43
2445	6865be8b3a	long_remote_viewing	-2.07	4.45	0.30	3	2	2023-06-08 10:29:53	2023-06-08 10:29:53
2446	6865be8b3a	location	-0.20	23.06	1.54	80	2	2023-06-08 11:19:09	2023-06-08 11:19:09
2447	6865be8b3a	bubbles	0.38	34.87	2.32	3	2	2023-06-08 08:23:40	2023-06-08 08:23:40
2448	6865be8b3a	card	0.91	47.81	3.19	30	2	2023-06-08 11:24:48	2023-06-08 11:24:48
2449	6865be8b3a	sequential_card	-1.02	11.75	0.78	30	2	2023-06-08 08:50:32	2023-06-08 08:50:32
2450	6865be8b3a	card_draw	0.49	37.54	2.50	30	2	2023-06-08 11:31:04	2023-06-08 11:31:04
2451	6865be8b3a	lottery	0.20	30.96	2.06	2	2	2023-06-08 09:01:58	2023-06-08 09:01:58
2452	6865be8b3a	lottery	0.20	30.96	2.06	2	2	2023-06-08 09:01:58	2023-06-08 09:01:58
2453	90d3ff158b	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2454	90d3ff158b	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2455	90d3ff158b	location	0.00	0.00	0.00	0	1	NULL	NULL
2456	90d3ff158b	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2457	90d3ff158b	card	0.00	0.00	0.00	0	1	NULL	NULL
2458	90d3ff158b	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2459	90d3ff158b	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2460	90d3ff158b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2461	90d3ff158b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2462	c533b34dca	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2463	c533b34dca	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2464	c533b34dca	location	0.00	0.00	0.00	0	1	NULL	NULL
2465	c533b34dca	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2466	c533b34dca	card	0.00	0.00	0.00	0	1	NULL	NULL
2467	c533b34dca	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2468	c533b34dca	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2469	c533b34dca	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2470	c533b34dca	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2471	90264c5bd6	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2472	90264c5bd6	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2473	90264c5bd6	location	0.00	0.00	0.00	0	1	NULL	NULL
2474	90264c5bd6	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2475	90264c5bd6	card	0.00	0.00	0.00	0	1	NULL	NULL
2476	90264c5bd6	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2477	90264c5bd6	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2478	90264c5bd6	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2479	90264c5bd6	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2480	6c49d1f204	remote_viewing	1.58	64.20	4.28	40	2	2023-06-06 06:53:24	2023-06-06 06:53:24
2481	6c49d1f204	long_remote_viewing	-0.34	20.75	1.38	4	2	2023-06-06 07:00:33	2023-06-06 07:00:33
